resource	Community	ualId:belongsToCommunity	ualid:belongsToCommunity	ualId:hasCollectionId	ualId:hasCollection	ualid:hasCollectionId	ualid:hasCollection	ualids:doi	ualId:fedora3handle	ualids:fedora3handle	http://fedora.info/definitions/v4/repository#uuid	info:hasModel	http://id.loc.gov/vocabulary/relators/dpt	ualId:fedora3uuid	ualids:fedora3uuid	dcterm:creator	dcterm:description	dcterm:modified	dcterm:title	dcterm:relation	dcterm:source	http://scholarsphere.psu.edu/ns#relativePath	dcterm:contributor	dcterm:license	dcterm:type	dcterm:created	dcterm:dateAccepted	dcterm:dateSubmitted	dcterm:isVersionOf	dcterm:language	dcterm:subject	ualId:year_created	ualid:year_created	ualid:ingestbatch	ualId:ingestbatch	http://fedora.info/definitions/v4/repository#created	http://fedora.info/definitions/v4/repository#createdBy	http://fedora.info/definitions/v4/repository#exportsAs	http://fedora.info/definitions/v4/repository#hasParent	http://fedora.info/definitions/v4/repository#lastModified	http://fedora.info/definitions/v4/repository#lastModifiedBy	http://fedora.info/definitions/v4/repository#mixinTypes	http://fedora.info/definitions/v4/repository#primaryType	http://fedora.info/definitions/v4/repository#writable	info:downloadFilename	info:createdDate	AASM::Persistence::ActiveFedoraPersistence::AASMTermsaasmstate	info:fedora/fedora-system:def/relations-external#isPartOf	rdf:type
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/xg/94/hq/77/xg94hq77x>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s61g	Taken for Grant-Ed	44558s61g	Grant-Writing (Social Sciences and Humanities)	doi:10.7939/R3Q52FH0Z	http://hdl.handle.net/10402/era.36890	http://hdl.handle.net/10402/era.36890	1786e28b-2374-4bc3-a633-7951b50f9d2b	GenericFile	gapsshrc@ualberta.ca	uuid:b526817d-8f12-42ce-bfa2-46225bbfd7ee	uuid:b526817d-8f12-42ce-bfa2-46225bbfd7ee	B. Stelmach	N/A	2014-07-31T21:46:55.740Z	Outlining a Study from Problem to Expected Outcomes: An Example	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2013/10/16	2013-10-16T07:58:12Z	2013-10-16T07:58:12Z	N/A	English	SSHRC | expected outcomes | research problem	2013	2013	mp48sd86j	mp48sd86j	2015-10-10T06:31:21.503Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/xg/94/hq/77/xg94hq77x/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-05-18T01:36:23.733Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Outlining a Study from Problem to Expected Outcomes - An Example.pdf	2013-10-16T13:58:12.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/7w/62/f9/49/7w62f949g	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/q8/11/kk/90/q811kk904>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s92g	Newsletters	44558s92g	Communiques (SSHRC)	doi:10.7939/R39W0930P	http://hdl.handle.net/10402/era.37112	http://hdl.handle.net/10402/era.37112	25acc7f6-7d84-4cf1-a06d-fa9dc3ddfd89	GenericFile	gapsshrc@ualberta.ca	uuid:e91c2eea-6d31-49a0-b1c9-f438c5f7dc73	uuid:e91c2eea-6d31-49a0-b1c9-f438c5f7dc73	GAP SSHRC	N/A	2016-06-08T12:47:08.108Z	GAP SS&H Newsletter (Vol 3 Issue 1)	N/A	N/A	N/A	Stelmach, B.	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Report	2013/10/25	2013-10-25T15:47:53Z	2013-10-25T15:47:53Z	N/A	English	SSHRC | grantsmanship | Grant Assist Program | Announcements | Humanities grants | Social Sciences grants	2013	2013	cf95jc73f	cf95jc73f	2015-10-10T20:21:24.506Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/q8/11/kk/90/q811kk904/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2016-12-24T14:56:51.651Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	GAP Newsletter October 2013.pdf	2013-10-25T21:47:53.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/z8/90/rv/69/z890rv69b	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/05/74/1s/76/05741s76w>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s984	Successful Grants Library	44558s984	Successful Grants Library (SSHRC)	doi:10.7939/R37H1DQ0Z	http://hdl.handle.net/10402/era.32686	http://hdl.handle.net/10402/era.32686	83c7eac8-3f00-4b82-ad5c-45c68686f7e3	GenericFile	gapsshrc@ualberta.ca	uuid:0c9c135c-f6b6-427e-95af-0c78ebfd4c14	uuid:0c9c135c-f6b6-427e-95af-0c78ebfd4c14	GAPSSHRC | Shields, Rob	SSHRC PDG awarded 2012:  What can cities and communities do to support and benefit from new technologies? How can knowledge-intensive sectors develop in ways which account for local contexts and local needs? How can benefits and prosperity be made to stick to the communities in which new technologies are innovated? We are developing a partnership to explore these questions and to foster networks which integrate scientific innovation, community development, and urban planning in the development of localinnovation clusters. Using the local case of nanotechnology in Edmonton, the University of Albertas City-Region Studies Centre is developing partnerships with the National Institute of Nanotechnology (NINT), the Northern Alberta Institute of Technology (NAIT), NanoAlberta - Alberta Innovates Technology Futures (AITF), TEC Edmonton, the municipalities making up the Alberta Capital Region and an emerging nanotechnology business sector. Our aim in developing this partnership is to inform and research innovation networks which recognize and engage people and place as key constituents of successful science policy and development strategies.	2016-11-23T17:10:56.774Z	Nanotechnology and the Alberta capital region: A case study of integrating communities, innovation and development	N/A	Shields, Rob	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2011/11/29	2013-08-14T08:02:42Z	2013-08-14T08:02:42Z	N/A	English	2012 | Urban | SSHRC Grant | Political Science | Geography | Cities | Innovation | Nanotechnology | networks | new technologies | Partnership Development Grant | PDG | Policy Studies | Science governance | Technological development | Urban planning	2011	2011	6395w824r	6395w824r	2015-10-10T08:50:13.823Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/05/74/1s/76/05741s76w/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:34:15.963Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Dr. Rob Shields PDG.pdf	2013-08-14T14:02:43.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/vt/15/0k/44/vt150k44w	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/61/08/vc/22/6108vc220>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s984	Successful Grants Library	44558s984	Successful Grants Library (SSHRC)	doi:10.7939/R32R3P04D	http://hdl.handle.net/10402/era.32377	http://hdl.handle.net/10402/era.32377	4927a0b2-7ace-45ab-8402-6cb7cfbd3f94	GenericFile	gapsshrc@ualberta.ca	uuid:f4423d92-93a4-46e5-a2e8-ce3cd827fb85	uuid:f4423d92-93a4-46e5-a2e8-ce3cd827fb85	Martin, Keavy	SSHRC IDG awarded 2011:  Artistic practices form an essential component of Canadas Truth and Reconciliation Commission (TRC). While important scholarly contributions have already examined the political and social contexts of reconciliation and redress, our proposed project will be the first of its kind to examine the role that the arts play in the culture of reconciliation in Canada, from national TRC-hosted events in Inuvik, Halifax, Victoria, Montreal, and Edmonton, Saskatoon and Ottawa, to smaller festivals and grassroots performances in various regions of the country. In studying these events, we will ascertain how artistic performances contribute to—or perhaps even govern—the process of reconciliation between Indigenous and non-Indigenous Canadians.	2016-11-23T18:05:35.945Z	The aesthetics of reconciliation in Canada	N/A	Keavy Martin	N/A	Robinson, Dylan//UofT	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2011/01/28	2013-07-29T10:17:04Z	2013-07-29T10:17:04Z	N/A	English	Successful SSHRC | IDG | Insight Development Grant | Grant application | First Nations | Aboriginal Arts | Aboriginal reconciliation | Residential School | TRC | Truth and Reconciliation Commission	2011	2011	3b591981s	3b591981s	2015-10-09T23:19:31.502Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/61/08/vc/22/6108vc220/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:34:15.963Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Dr. Keavy Martin IDG.pdf	2013-07-29T16:17:04.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/0g/35/4g/37/0g354g376	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cc/08/hg/61/cc08hg61f>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s984	Successful Grants Library	44558s984	Successful Grants Library (SSHRC)	doi:10.7939/R38P5VH5M	http://hdl.handle.net/10402/era.41323	http://hdl.handle.net/10402/era.41323	56de03f3-b46d-4e8c-ae3d-82a1c36131c1	GenericFile	gapsshrc@ualberta.ca	uuid:e7fb611b-298a-4731-8bcc-0cbffab89f51	uuid:e7fb611b-298a-4731-8bcc-0cbffab89f51	Tessier, Anne-Michelle	SSHRC IG awarded 2015 (2014 competition): ESL acquisition in early childhood is not well understood or even well-documented. Early L2 child speakers appear to produce more varied types of phonological errors compared with monolingual children, some but not all of which are predictable from their own mother tongues. The project will collect longitudinal data over an eighteen month period, from immigrant children aged four to seven and their parents, living in Edmonton and Vancouver. The ultimate result will be the first robust data set of ESL child phonology in Canada, accessible to researchers in academic, educational and clinical capacities. Understanding the roles of mother tongues and perceptual plasticity in young childrens second language acquisition is crucial to childrens development and well-being in an increasingly multi-cultural and multi-lingual Canada. By providing linguistically-informed measures of how first language phonology affects young immigrants spoken English, these results will provide data to inform pedagogical norms in early education, as well as ultimately identifying clinical markers for diagnosing speech delays and disorders among young L2 speakers.	2017-10-02T14:18:39.992Z	English Spoken by Immigrant Children: Learning a Second Language Phonology in Early Childhood	N/A	Tessier, Anne-Michelle	N/A	GAPSSHRC | Coetzee, Andries | Farris-Trimble, Ashley | Zuraw, Kie	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2014/10/15	2015-06-16T11:03:00Z	2015-06-16T11:03:00Z	N/A	English	2015 | Children | Linguistics | Successful SSHRC | Education | Insight Grant | SSHRC Grant | Grant application | Immigrants | IG | ESL | Computational Modeling | Language Acquisition	2014	2014	1g05fc783	1g05fc783	2015-10-09T22:52:59.959Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/cc/08/hg/61/cc08hg61f/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:34:15.963Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Tessier_SSHRCInsight_Oct22014.pdf	2015-06-16T17:03:00.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/st/74/cr/46/st74cr46s	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/nc/58/0n/73/nc580n73g>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s984	Successful Grants Library	44558s984	Successful Grants Library (SSHRC)	doi:10.7939/R35717R0Z	http://hdl.handle.net/10402/era.38509	http://hdl.handle.net/10402/era.38509	b9aedc67-f256-48e6-aca5-2d0143fc9338	GenericFile	gapsshrc@ualberta.ca	uuid:f370cb02-b2cc-4183-a9d7-133f3645d72a	uuid:f370cb02-b2cc-4183-a9d7-133f3645d72a	GAPSSHRC | Szeman, Imre	Every summer, the Institute on Culture and Society (ICS) gathers international scholars for an intensive five-day academic conference. Building on this tradition, the 2014 Institute will, for the first time in ICS history, focus its innovative research capacities on a central theme: \Energy, Environment, Culture.\ The conference addresses two priority areas identified by SSHRC: Canadian Environmental Issues and Innovation, and Leadership and Prosperity. While promoting an understanding of energy in Canada and the United States, ICS 2014 will increase knowledge of environmental and sustainability issues with specific importance to Canada, from Northern sovereignty to energy security. To build networks between emerging scholars and experts in a number of fields, ICS will divide its focus into 3 streams: (1) Energy and Globalization; (2) Energy and Ecology; and (3) Energy and Community Practices. Each research stream will contribute to knowledge about the social, cultural, and environmental relations of energy systems in Canada and abroad.	2016-11-23T15:15:59.705Z	Energy, Environment, Culture - Institute on Culture and Society (June 13-17,  2014)	N/A	Szeman, Imre	N/A	Best, Beverley | Cetinic, Maria | Nilgis, Mathias	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2013/12/13	2014-04-16T11:27:08Z	2014-04-16T11:27:08Z	N/A	English	Ecology | CG | Connection Grant | Literature | Energy | SSHRC | Environmental Studies | Globalization | Culture | Art | Anthropology | Natural Resources | Conference Grant | Society | Community Practices	2013	2013	sq87bv61n	sq87bv61n	2015-10-07T08:01:40.521Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/nc/58/0n/73/nc580n73g/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:34:15.963Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	SzemanICSconference2014SSHRCconnection(Dec2013).pdf	2014-04-15T16:43:48.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8g/84/mn/34/8g84mn34g	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/r4/94/vm/20/r494vm201>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s984	Successful Grants Library	44558s984	Successful Grants Library (SSHRC)	doi:10.7939/R3X868	http://hdl.handle.net/10402/era.32278	http://hdl.handle.net/10402/era.32278	6abd7acc-65cf-44f1-a7b3-9e8d9a2bea0c	GenericFile	gapsshrc@ualberta.ca	uuid:eb7a6fff-9d2d-41f4-8249-961e8adebb02	uuid:eb7a6fff-9d2d-41f4-8249-961e8adebb02	GAP SSHRC | Nicoladis, Elena	SSHRC IG awarded 2012:  Verbs are harder than nouns for children to learn. This research project will test two central hypotheses about verb learning in children: First, in experimental situations, children benefit from co-speech gesture as shown by enhanced verb learning. Second, in everyday interaction, children use the co-speech gesture they observe to discern the meaning of verbs. Evaluation of these claims will enable us to identify the effectiveness of co-speech gesture as a support for a particularly challenging area of language acquisition.We have designed both experimental and observational studies to address our central questions: First, can children use gestures to support verb learning? Second, do children use gestures to support verb learning? We anticipate that the results of these studies will reveal that co-speech gesture can be used experimentally to enhance verb learning, and further that children whose parents use co-speech gesture have a linguistic advantage.	2016-11-23T16:08:43.615Z	Gestures as a potential cue to childrens verb learning	N/A	Elena Nicoladis	N/A	Marentette, Paula	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2011/10/13	2013-07-25T12:43:00Z	2013-07-25T12:43:00Z	N/A	English	2012 | Linguistics | Insight Grant | Communications | Psychology | Gesture | IG | Learning | Successful SSHRC Grant | Language acquisition | Adolescent | Verbs | SSHRC Grants | Child	2011	2011	gh93h0569	gh93h0569	2015-10-10T00:14:04.740Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/r4/94/vm/20/r494vm201/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:34:15.963Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Dr. Elena Nicoladis IG.pdf	2013-07-25T18:43:00.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/t1/48/fj/52/t148fj52q	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/st/74/cr/57/st74cr579>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558s984	Successful Grants Library	44558s984	Successful Grants Library (SSHRC)	doi:10.7939/R3Z892H5P	http://hdl.handle.net/10402/era.32385	http://hdl.handle.net/10402/era.32385	b30269db-cddb-4bfd-8b23-73731bf9f3ec	GenericFile	gapsshrc@ualberta.ca	uuid:d8249d02-37f4-481a-90f8-da413487f843	uuid:d8249d02-37f4-481a-90f8-da413487f843	GAPSSHRC | Elizabeth Czach	SSHRC IDG awarded 2012:  This research project seeks to reconstruct the milieu of post-war film lecturing in Canada and U.S. by piecing together the careers of individual filmmakers, delving into the histories of exhibition sites and booking agencies while also probing the collections of museums, universities, and archives in search of extant films.	2016-07-15T12:18:59.833Z	Post-war travel lecture filmmaking	N/A	Elizabeth Czach	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2012/01/29	2013-07-29T10:45:40Z	2013-07-29T10:45:40Z	N/A	English	Successful SSHRC | Gender | IDG | Insight Development Grant | Recreation | Grant application | Tourism | Ethnography | Leisure | Travel | Film | Cinema | Film history | Film lectures | Travel film | Travelogues	2012	2012	wm117q09d	wm117q09d	2015-10-10T05:58:49.166Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/st/74/cr/57/st74cr579/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:34:15.963Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Dr. Elizabeth Czach IDG.pdf	2013-07-29T16:45:40.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/wm/11/7q/11/wm117q11f	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/2n/49/t2/69/2n49t269h>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558t12r	Workshop Materials (SSHRC)	44558t12r	Workshop Materials (SSHRC)	doi:10.7939/R33775V7H	http://hdl.handle.net/10402/era.31981	http://hdl.handle.net/10402/era.31981	c47f7022-bcf0-49e8-8c9a-072ebb9816f9	GenericFile	gapsshrc@ualberta.ca	uuid:9f79d77e-732b-4d9c-bf3a-f859b788158a	uuid:9f79d77e-732b-4d9c-bf3a-f859b788158a	Stelmach, Bonnie L.	N/A	2014-07-31T21:25:39.430Z	CIHR Definition of Terms and SSHRC Equivalents	N/A	N/A	N/A	Chan-Marples, Lan	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Research Material	2013/05/20	2013-07-05T12:14:09Z	2013-07-05T12:14:09Z	N/A	English	CIHR | Glossary of Terms | SSHRC Grants	2013	2013	73666527c	73666527c	2015-10-06T05:11:23.676Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/2n/49/t2/69/2n49t269h/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:30:03.501Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	CIHR Definition of Terms and SSHRC Equivalent.pdf	2013-07-05T18:14:10.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/8w/32/r6/67/8w32r6672	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/3t/94/5q/83/3t945q836>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558t12r	Workshops	44558t12r	Workshop Materials (SSHRC)	doi:10.7939/R3QN5ZB6S	http://hdl.handle.net/10402/era.37471	http://hdl.handle.net/10402/era.37471	19b22dbc-06e4-495a-999d-e9977b9b3cf5	GenericFile	gapsshrc@ualberta.ca	uuid:277427bd-6b40-4d68-ab49-54be3413f402	uuid:277427bd-6b40-4d68-ab49-54be3413f402	GAPSSHRC	N/A	2017-07-24T15:44:56.340Z	Proposal Development - Insight Development Grant [2012]	N/A	N/A	N/A	N/A	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Learning Object	2013/12/12	2013-12-16T13:28:44Z	2013-12-16T13:28:44Z	N/A	English	IDG | Insight Development Grant | SSHRC	2013	2013	fn106z07m	fn106z07m	2015-10-03T09:49:13.533Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/3t/94/5q/83/3t945q836/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:30:03.501Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Insight Development Grants Proposal Development Meeting.pdf	2013-12-16T20:28:44.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/00/00/00/27/00000027d	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
<http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/41/68/7j/49/41687j49w>	Grant Assist Program (Social Sciences / Humanities)	44558r03c	44558r03c	44558t12r	Workshops	44558t12r	Workshop Materials (SSHRC)	doi:10.7939/R3TQ5RD98	http://hdl.handle.net/10402/era.31983	http://hdl.handle.net/10402/era.31983	8212973b-3cc8-4320-863d-22173413002d	GenericFile	gapsshrc@ualberta.ca	uuid:a0c06cf5-d44f-4d0d-a7c9-119cb966de5f	uuid:a0c06cf5-d44f-4d0d-a7c9-119cb966de5f	GAP SSHRC	Professor Ingrid Johnston, Associate VP, Research and Chair of the Partnership Grants Adjudication Committee (SSHRC) in 2013-14 gives advice about the elements of success for a Partnership Development Grant. Please note, this is a TIFF file, which has been truncated.	2016-06-08T16:22:52.252Z	Advice on SSHRC Partnership Development Grants	N/A	GAP SSHRC	N/A	Johnston, Ingrid	Creative Commons Attribution-Non-Commercial-No Derivatives 3.0 Unported	Image	N/A	2013-07-05T12:42:12Z	2013-07-05T12:42:12Z	N/A	English	SSHRC | Adjudication | Advice | Grant Adjudication | Partnership Development Grant Advide	N/A	N/A	m326m263n	m326m263n	2015-10-06T05:46:08.080Z	fedoraAdmin	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/41/68/7j/49/41687j49w/fcr:export?format=jcr/xml	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod	2017-11-14T22:30:03.501Z	bypassAdmin	fedora:Container | fedora:Resource	nt:folder	true	Advice on SSHRC Partnership Development Grants.tif	2013-07-05T18:42:12.000Z	available	http://gillingham.library.ualberta.ca:8080/fedora/rest/prod/pn/89/d7/38/pn89d738h	http://fedora.info/definitions/v4/repository#Container | http://fedora.info/definitions/v4/repository#Resource | http://www.jcp.org/jcr/mix/1.0created | http://www.jcp.org/jcr/mix/1.0lastModified | http://www.jcp.org/jcr/mix/1.0referenceable | http://www.jcp.org/jcr/nt/1.0base | http://www.jcp.org/jcr/nt/1.0folder | http://www.jcp.org/jcr/nt/1.0hierarchyNode | http://www.w3.org/ns/ldp#Container | http://www.w3.org/ns/ldp#RDFSource
