Column 1	VIAFP	VIAF-ID	score	Cor	VIAFC	score-c	Column 2	Column 3	Column 4	blank
Great Britain. Royal Navy		155396161		Great Britain. Royal Navy	155396161	1	Jurisdiction		http://example.org/108293#Agent610-21	
Great Britain. Army		124946906		Great Britain. Army	124946906	1	Jurisdiction		http://example.org/108293#Agent610-22	
Phillips, R. (Richard), Sir, 1767-1840	37243190	37243190	1	Phillips, R. (Richard), Sir, 1767-1840			Person		http://example.org/108293#Agent700-24	
Lawson, John, 1913-				Lawson, John, 1913-			Person		http://example.org/1072728#Agent100-12	
Hull Grammar School		157472892		Hull Grammar School	157472892	1	Organization		http://example.org/1072728#Agent610-20	
Houghton, Samuel G				Houghton, Samuel G			Person		http://example.org/101518#Agent100-12	
United States. Public Advisory Board for Mutual Security				United States. Public Advisory Board for Mutual Security			Jurisdiction		http://example.org/1008446#Agent110-11	
Fédération générale du travail de Belgique		156645119		Fédération générale du travail de Belgique	156645119	1	Organization		http://example.org/1004711#Agent110-13	
Coates, Ken	246348473	246348473	1	Coates, Ken			Person		http://example.org/1004711#Agent700-25	
Lambert, W. G				Lambert, W. G			Person		http://example.org/1098662#Agent700-28	
Millard, A. R. (Alan Ralph)	49229057	49229057	1	Millard, A. R. (Alan Ralph)			Person		http://example.org/1098662#Agent700-29	
Civil, Miguel	86743549	86743549	0.9285714286	Civil, Miguel			Person		http://example.org/1098662#Agent700-30	
Stevens, G. R. (Graeme Roy), 1932-	1257539	1257539	1	Stevens, G. R. (Graeme Roy), 1932-			Person		http://example.org/100544#Agent100-10	
New Zealand. Dept. of Scientific and Industrial Research		136037882		New Zealand. Dept. of Scientific and Industrial Research	136037882	1	Jurisdiction		http://example.org/100544#Agent810-21	
Chew, John J., 1923-				Chew, John J., 1923-			Person		http://example.org/1008632#Agent100-11	
Johnson, Judith Anne	109318686	109318686	1	Johnson, Judith Anne			Person		http://example.org/107728#Agent100-10	
Aelfric, Abbot of Eynsham	262214286	262214286	1	Aelfric, Abbot of Eynsham			Person		http://example.org/107728#Agent600-19	
Aelfric, Abbot of Eynsham	262214286	262214286	1	Aelfric, Abbot of Eynsham			Person		http://example.org/107728#Agent600-20	
Meskill, Robert H	7119824	7119824	0.9444444444	Meskill, Robert H			Person		http://example.org/1099145#Agent100-13	
Sheldon, J. P. (John Prince), 1841-1913	71766350	71766350	0.9743589744	Sheldon, J. P. (John Prince), 1841-1913			Person		http://example.org/106192#Agent100-12	
Canada. Agriculture Canada				Canada. Agriculture Canada			Jurisdiction		http://example.org/106192#Agent610-21	
British Association for the Advancement of Science		104454592		British Association for the Advancement of Science	104454592	0.94	Organization		http://example.org/106192#Agent710-23	
Tailhade, Laurent, 1854-1919	7400378	7400378	1	Tailhade, Laurent, 1854-1919			Person		http://example.org/1047163#Agent100-10	
Vindry, Noël, 1896-				Vindry, Noël, 1896-			Person		http://example.org/1009334#Agent100-9	
Vindry, Noël, 1896-				Vindry, Noël, 1896-			Person		http://example.org/1009334#Agent700-18	
Rzewuski, Alex-Ceslas, 1892-1983	44420116	44420116	1	Rzewuski, Alex-Ceslas, 1892-1983			Person		http://example.org/103278#Agent100-10	
Rzewuski, Alex-Ceslas, 1892-1983	44420116	44420116	1	Rzewuski, Alex-Ceslas, 1892-1983			Person		http://example.org/103278#Agent600-18	
Palewski, Gaston, 1901-1984	61550428	61550428	1	Palewski, Gaston, 1901-1984			Person		http://example.org/103278#Agent700-19	
Bruckberger, R.-L. (Raymond-Léopold), 1907-1998	24598788	24598788	0.829787234	Bruckberger, R.-L. (Raymond-Léopold), 1907-1998			Person		http://example.org/103278#Agent700-20	
Craven, Thomas, 1889- 	51267929	51267929	0.84	Craven, Thomas, 1889- 			Person		http://example.org/1087429#Agent100-13	
Anandadhvaja, surnamed Saskaya Pandita, 1182-1251				Anandadhvaja, surnamed Saskaya Pandita, 1182-1251			Person		http://example.org/1049477#Agent100-11	
Bosson, James Evert	275730902	275730902	1	Bosson, James Evert			Person		http://example.org/1049477#Agent700-21	
Craven, Thomas, 1889- 	51267929	51267929	0.84	Craven, Thomas, 1889- 			Person		http://example.org/1086483#Agent100-10	
Mirow, Gregory	63095838	63095838	1	Mirow, Gregory			Person		http://example.org/1088436#Agent100-14	
Lozowick, Louis, 1892-1973	42658549	42658549	1	Lozowick, Louis, 1892-1973			Person		http://example.org/1084072#Agent100-10	
Pratt, Richard, 1891-1973	3904563	3904563	1	Pratt, Richard, 1891-1973			Person		http://example.org/1085145#Agent100-13	
Hamilton, Edith, 1867-1963	9967846	9967846	0.962962963	Hamilton, Edith, 1867-1963			Person		http://example.org/1094608#Agent100-14	
Santangelo, Antonio	9888302	9888302	0.95	Santangelo, Antonio			Person		http://example.org/1088196#Agent100-11	
Kikuchi, Sadao, 1924-	12573901	12573901	0.84	Kikuchi, Sadao, 1924-			Person		http://example.org/1087124#Agent100-14	
Warren, Virginia Burgess				Warren, Virginia Burgess			Person		http://example.org/1070976#Agent700-20	
National Association for Public School Adult Education		132350413		National Association for Public School Adult Education	132350413	1	Organization		http://example.org/1070976#Agent710-21	
Techniques for teaching adults				Techniques for teaching adults			Organization		http://example.org/1070976#Agent710-22	
Longstreet, Stephen, 1907-2002	21224661	21224661	1	Longstreet, Stephen, 1907-2002			Person		http://example.org/1087427#Agent100-11	
Howe, Irving	108241502	108241502	1	Howe, Irving			Person		http://example.org/1098031#Agent100-13	
Greenberg, Eliezer, 1896- 	114403871	114403871	0.96	Greenberg, Eliezer, 1896- 			Person		http://example.org/1098031#Agent700-24	
Tucker, Josiah, 1712-1799	1.37145857830423E+020	1.37145857830423E+020	1	Tucker, Josiah, 1712-1799			Person		http://example.org/1041875#Agent100-12	
Locke, John, 1632-1704	34459614	34459614	0.9565217391	Locke, John, 1632-1704			Person		http://example.org/1041875#Agent600-22	
Wheeler, John, active 1601-1608	276843498	276843498	1	Wheeler, John, active 1601-1608			Person		http://example.org/1009025#Agent100-11	
Company of Merchant Adventurers of England		312816197		Company of Merchant Adventurers of England	312816197	1	Organization		http://example.org/1009025#Agent610-19	
Hotchkiss, George Burton, 1884-1953	18379438	18379438	1	Hotchkiss, George Burton, 1884-1953			Person		http://example.org/1009025#Agent700-21	
Ballow, Henry, 1707-1782	12600380	12600380	1	Ballow, Henry, 1707-1782			Person		http://example.org/1016208#Agent100-11	
Fonblanque, John, 1760-1837	39765068	39765068	1	Fonblanque, John, 1760-1837			Person		http://example.org/1016208#Agent700-21	
Hyde, Robert, Sir, 1595-1665	31704938	31704938	1	Hyde, Robert, Sir, 1595-1665			Person		http://example.org/1011931#Agent700-21	
Great Britain. Court of Exchequer		130157599		Great Britain. Court of Exchequer	130157599	1	Jurisdiction		http://example.org/1011931#Agent710-22	
Geminiani, Francesco, 1687-1762	196150	196150	0.96875	Geminiani, Francesco, 1687-1762			Person		http://example.org/1076128#Agent100-15	
Donington, Robert	232644942	232644942	0.9444444444	Donington, Robert			Person		http://example.org/1076128#Agent700-25	
Malcolm, Alexander, 1685-1763	32343772	32343772	1	Malcolm, Alexander, 1685-1763			Person		http://example.org/1083452#Agent100-10	
Mitchell, Mr. (Joseph), 1684-1738	70310583	70310583	1	Mitchell, Mr. (Joseph), 1684-1738			Person		http://example.org/1083452#Agent700-20	
Pomeroy, John Norton, 1828-1885	32111782	32111782	1	Pomeroy, John Norton, 1828-1885			Person		http://example.org/107262#Agent100-10	
Black, Henry Campbell, 1860-1927	904170	904170	1	Black, Henry Campbell, 1860-1927			Person		http://example.org/107262#Agent700-22	
Woolrych, Humphry W. (Humphry William), 1795-1871	64358514	64358514	1	Woolrych, Humphry W. (Humphry William), 1795-1871			Person		http://example.org/1029615#Agent100-10	
Francis, de Sales, Saint, 1567-1622	88908024	88908024	1	Francis, de Sales, Saint, 1567-1622			Person		http://example.org/103285#Agent100-11	
Turnbull, George	44411	44411	1	Turnbull, George			Person		http://example.org/1085458#Agent100-13	
Bevilacqua, Vincent M	306196486	306196486	0.9545454545	Bevilacqua, Vincent M			Person		http://example.org/1085458#Agent700-26	
Gaṅgopādhyāẏa, Subrata, 1944-				Gaṅgopādhyāẏa, Subrata, 1944-			Person		http://example.org/1016146#Agent100-10	
Russell, William Oldnall, 1785-1833	52074986	52074986	1	Russell, William Oldnall, 1785-1833			Person		http://example.org/1066882#Agent100-11	
Smith, Horace, 1836-1922	66899581	66899581	1	Smith, Horace, 1836-1922			Person		http://example.org/1066882#Agent700-22	
Keep, A. P. Perceval (Alfred Percival Perceval), 1858-1941	7774255	7774255	1	Keep, A. P. Perceval (Alfred Percival Perceval), 1858-1941			Person		http://example.org/1066882#Agent700-23	
Raguet, Condy, 1784-1842	45820212	45820212	1	Raguet, Condy, 1784-1842			Person		http://example.org/1017598#Agent100-11	
Hill, Levi L., 1816-	25703560	25703560	1	Hill, Levi L., 1816-			Person		http://example.org/1060785#Agent100-11	
McCartey, W	267798713	267798713	0.9166666667	McCartey, W			Person		http://example.org/1060785#Agent700-22	
Simpson, Alex. (Alexander), 1855-1935	21217092	21217092	1	Simpson, Alex. (Alexander), 1855-1935			Person		http://example.org/1069926#Agent100-12	
Blashfield, De Witt C. (De Witt Clinton), 1862-1932	60616227	60616227	1	Blashfield, De Witt C. (De Witt Clinton), 1862-1932			Person		http://example.org/1069855#Agent100-11	
Johnson, A. B. (Alexander Bryan), 1786-1867	2622743	2622743	1	Johnson, A. B. (Alexander Bryan), 1786-1867			Person		http://example.org/1094341#Agent100-13	
Rynin, David, 1905- 	42857910	42857910	0.8260869565	Rynin, David, 1905- 			Person		http://example.org/1094341#Agent700-27	
Nicholson, J. Shield (Joseph Shield), 1850-1927	60009294	60009294	1	Nicholson, J. Shield (Joseph Shield), 1850-1927			Person		http://example.org/1017563#Agent100-10	
Keynes, John Maynard, 1883-1946	29551966	29551966	0.96875	Keynes, John Maynard, 1883-1946			Person		http://example.org/1017516#Agent100-13	
Lerebours, N.-P. (Noël Paymal), 1807-1873	202487438	202487438	1	Lerebours, N.-P. (Noël Paymal), 1807-1873			Person		http://example.org/1059432#Agent100-13	
Westlake, John, 1828-1913	71459247	71459247	1	Westlake, John, 1828-1913			Person		http://example.org/1074157#Agent100-11	
Bentwich, Norman De Mattos, 1883-1971				Bentwich, Norman De Mattos, 1883-1971			Person		http://example.org/1074157#Agent700-22	
Phear, John B. (John Budd), Sir, 1825-1905	69093132	69093132	1	Phear, John B. (John Budd), Sir, 1825-1905			Person		http://example.org/1029646#Agent100-11	
Craies, William Feilden, 1854-1911	27854393	27854393	1	Craies, William Feilden, 1854-1911			Person		http://example.org/1075093#Agent100-11	
Hardcastle, Henry, 1840-	43861275	43861275	1	Hardcastle, Henry, 1840-			Person		http://example.org/1075093#Agent700-22	
Great Britain				Great Britain			Jurisdiction		http://example.org/1075093#Agent710-23	
Saunders, George, 1762-1839	60007695	60007695	1	Saunders, George, 1762-1839			Person		http://example.org/1081626#Agent100-11	
Tremeear, W. J. (William James), 1864-1926				Tremeear, W. J. (William James), 1864-1926			Person		http://example.org/103680#Agent100-10	
Jenkinson, Charles, 1727-1808	39412572	39412572	1	Jenkinson, Charles, 1727-1808			Person		http://example.org/1017701#Agent100-11	
Cooley, Thomas McIntyre, 1824-1898	50330596	50330596	0.9714285714	Cooley, Thomas McIntyre, 1824-1898			Person		http://example.org/1043824#Agent100-11	
Angell, Alexis Caswell				Angell, Alexis Caswell			Person		http://example.org/1043824#Agent700-21	
Pothier, Robert Joseph, 1699-1772	61653679	61653679	0.8571428571	Pothier, Robert Joseph, 1699-1772			Person		http://example.org/1010680#Agent100-11	
Tudor, Owen Davies, 1818?-1887	61935334	61935334	1	Tudor, Owen Davies, 1818?-1887			Person		http://example.org/1010680#Agent700-22	
Gilbert, Geoffrey, Sir, 1674-1726	2818730	2818730	1	Gilbert, Geoffrey, Sir, 1674-1726			Person		http://example.org/1020263#Agent100-11	
Great Britain. Court of Exchequer		130157599		Great Britain. Court of Exchequer	130157599	1	Jurisdiction		http://example.org/1020263#Agent610-19	
Brice, Seward William, 1846-				Brice, Seward William, 1846-			Person		http://example.org/107210#Agent100-9	
Brice, Seward William, 1846-				Brice, Seward William, 1846-			Person		http://example.org/107211#Agent100-9	
Flood, John Charles Henry				Flood, John Charles Henry			Person		http://example.org/106965#Agent100-10	
Mechem, Floyd R. (Floyd Russell), 1858-1928	28491466	28491466	1	Mechem, Floyd R. (Floyd Russell), 1858-1928			Person		http://example.org/107221#Agent100-9	
Watson, William Henry, Sir, 1796-1860				Watson, William Henry, Sir, 1796-1860			Person		http://example.org/1029609#Agent100-11	
Addison, C. G. (Charles Greenstreet), -1866	97609136	97609136	1	Addison, C. G. (Charles Greenstreet), -1866			Person		http://example.org/103742#Agent100-9	
Ingersoll, Edward, 1817-1893	242586761	242586761	1	Ingersoll, Edward, 1817-1893			Person		http://example.org/103742#Agent700-20	
Kelly, John Francis				Kelly, John Francis			Person		http://example.org/103690#Agent100-10	
Chitty, Joseph, -1838	57857714	57857714	0.9545454545	Chitty, Joseph, -1838			Person		http://example.org/1069841#Agent100-9	
Lely, J. M. (John Mounteney), 1839-1907	14862829	14862829	1	Lely, J. M. (John Mounteney), 1839-1907			Person		http://example.org/1069841#Agent700-19	
Elton, Charles Isaac, 1839-1900	102393524	102393524	1	Elton, Charles Isaac, 1839-1900			Person		http://example.org/1039018#Agent100-10	
Mackay, Herbert James Hay, -1937				Mackay, Herbert James Hay, -1937			Person		http://example.org/1039018#Agent700-23	
Sutherland, J. G. (Jabez Gridley), 1825-1902	60498334	60498334	1	Sutherland, J. G. (Jabez Gridley), 1825-1902			Person		http://example.org/102329#Agent100-9	
Berryman, John R., 1849-1914	225422520	225422520	1	Berryman, John R., 1849-1914			Person		http://example.org/102329#Agent700-20	
De Colyar, Henry Anselm, 1846-1925	31081583	31081583	1	De Colyar, Henry Anselm, 1846-1925			Person		http://example.org/108998#Agent100-10	
Freeman, A. C. (Abraham Clark), 1843-1911	3933845	3933845	1	Freeman, A. C. (Abraham Clark), 1843-1911			Person		http://example.org/106814#Agent100-10	
Bell, Edwin, 1860-1921	63600201	63600201	1	Bell, Edwin, 1860-1921			Person		http://example.org/107215#Agent100-9	
Coryton, John, 1826-1896	34013517	34013517	1	Coryton, John, 1826-1896			Person		http://example.org/1029691#Agent100-11	
Great Britain				Great Britain			Jurisdiction		http://example.org/1029691#Agent710-22	
Bell, Edwin, 1860-1921	63600201	63600201	1	Bell, Edwin, 1860-1921			Person		http://example.org/106652#Agent100-10	
Dunn, Herbert Langell				Dunn, Herbert Langell			Person		http://example.org/106652#Agent700-19	
Kuntz, Eugene O	55421232	55421232	0.9375	Kuntz, Eugene O			Person		http://example.org/103668#Agent100-10	
Thornton, W. W. (William Wheeler), 1851-1932	67957164	67957164	1	Thornton, W. W. (William Wheeler), 1851-1932			Person		http://example.org/103668#Agent700-25	
Lindley, Nathaniel Lindley, Baron, 1828-1921	88052094	88052094	1	Lindley, Nathaniel Lindley, Baron, 1828-1921			Person		http://example.org/1078632#Agent100-11	
Lindley, Walter B. (Walter Barry), 1861-1925	266862815	266862815	1	Lindley, Walter B. (Walter Barry), 1861-1925			Person		http://example.org/1078632#Agent700-21	
Tomlin, Thomas James Chesshyre Tomlin, baron, 1867-1935				Tomlin, Thomas James Chesshyre Tomlin, baron, 1867-1935			Person		http://example.org/1078632#Agent700-22	
Andrewes-Uthwatt, Augustus, 1879-				Andrewes-Uthwatt, Augustus, 1879-			Person		http://example.org/1078632#Agent700-23	
Lorimer, J. Campbell (John Campbell), -1922	117775479	117775479	1	Lorimer, J. Campbell (John Campbell), -1922			Person		http://example.org/1078632#Agent700-24	
Jones, Leonard A. (Leonard Augustus), 1832-1909	263645448	263645448	1	Jones, Leonard A. (Leonard Augustus), 1832-1909			Person		http://example.org/103713#Agent100-10	
Mathews, John Hubbersty, 1796-				Mathews, John Hubbersty, 1796-			Person		http://example.org/106867#Agent100-10	
Colombos, C. John (Constantine John), 1886-	3388606	3388606	1	Colombos, C. John (Constantine John), 1886-			Person		http://example.org/1055124#Agent100-11	
Higgins, A. Pearce (Alexander Pearce), 1865-1935	34526065	34526065	1	Higgins, A. Pearce (Alexander Pearce), 1865-1935			Person		http://example.org/1055124#Agent700-25	
Grotius Society		134227117		Grotius Society	134227117	0.9333333333	Organization		http://example.org/1055124#Agent710-26	
Walsh, William F., 1875-1946				Walsh, William F., 1875-1946			Person		http://example.org/1074096#Agent100-11	
Armour, Edward Douglas, 1851-1922	21791590	21791590	1	Armour, Edward Douglas, 1851-1922			Person		http://example.org/103750#Agent100-9	
Benjamin, J. P. (Judah Philip), 1811-1884	56694284	56694284	0.8048780488	Benjamin, J. P. (Judah Philip), 1811-1884			Person		http://example.org/107219#Agent100-9	
Ker, Walter C. A. (Walter Charles Alan), 1853-1929	41872419	41872419	1	Ker, Walter C. A. (Walter Charles Alan), 1853-1929			Person		http://example.org/107219#Agent700-19	
Butterworth, Arthur Reginald, 1850-1924	4498216	4498216	1	Butterworth, Arthur Reginald, 1850-1924			Person		http://example.org/107219#Agent700-20	
Dos Passos, John R. (John Randolph), 1844-1917	8593258	8593258	1	Dos Passos, John R. (John Randolph), 1844-1917			Person		http://example.org/105239#Agent100-11	
Williams, T. Cyprian (Thomas Cyprian), 1854-	19762808	19762808	1	Williams, T. Cyprian (Thomas Cyprian), 1854-			Person		http://example.org/108943#Agent100-9	
Woolrych, Humphry W. (Humphry William), 1795-1871	64358514	64358514	1	Woolrych, Humphry W. (Humphry William), 1795-1871			Person		http://example.org/1029378#Agent100-11	
Roberts, William, 1767-1849	60573418	60573418	1	Roberts, William, 1767-1849			Person		http://example.org/1016217#Agent100-10	
Collier, R. P. (Robert Porrett), Baron Monkswell, 1817-1886	2029418	2029418	1	Collier, R. P. (Robert Porrett), Baron Monkswell, 1817-1886			Person		http://example.org/1029379#Agent100-11	
Forsyth, William, 1812-1899	100179349	100179349	1	Forsyth, William, 1812-1899			Person		http://example.org/1029186#Agent100-10	
McCulloch, J. R. (John Ramsay), 1789-1864	34522756	34522756	1	McCulloch, J. R. (John Ramsay), 1789-1864			Person		http://example.org/108748#Agent100-10	
Adams, John, 1786-1856	62995529	62995529	1	Adams, John, 1786-1856			Person		http://example.org/1029643#Agent100-10	
Tillinghast, John L	60531360	60531360	0.95	Tillinghast, John L			Person		http://example.org/1029643#Agent700-22	
Best, W. M. (William Mawdesley), 1809-1869	47146396	47146396	1	Best, W. M. (William Mawdesley), 1809-1869			Person		http://example.org/1029380#Agent100-10	
Lawrence, Fred F. (Fred Foss), 1879-	220926504	220926504	1	Lawrence, Fred F. (Fred Foss), 1879-			Person		http://example.org/1027444#Agent100-11	
Fellner, William John, 1905-	77109986	77109986	1	Fellner, William John, 1905-			Person		http://example.org/1019533#Agent100-11	
Jarman, Thomas, 1800-1860	17607737	17607737	1	Jarman, Thomas, 1800-1860			Person		http://example.org/1069848#Agent100-11	
Sweet Charles				Sweet Charles			Person		http://example.org/1069848#Agent700-21	
S., C. P				S., C. P			Person		http://example.org/1069848#Agent700-22	
Chatto, William Andrew, 1799-1864	90707496	90707496	1	Chatto, William Andrew, 1799-1864			Person		http://example.org/1087444#Agent100-11	
Jackson, John, 1801-1848	101035391	101035391	1	Jackson, John, 1801-1848			Person		http://example.org/1087444#Agent700-22	
Bohn, Henry G. (Henry George), 1796-1884	12688740	12688740	1	Bohn, Henry G. (Henry George), 1796-1884			Person		http://example.org/1087444#Agent700-23	
Calvert, Frederic, 1806-1891	8832960	8832960	1	Calvert, Frederic, 1806-1891			Person		http://example.org/1029610#Agent100-11	
Northbrooke, John, active 1568-1579				Northbrooke, John, active 1568-1579			Person		http://example.org/1058456#Agent100-11	
Grubb, Davis, 1919-1980	3.9145857779523E+019	3.9145857779523E+019	1	Grubb, Davis, 1919-1980			Person		http://example.org/1047407#Agent100-10	
Flanner, Hildegarde, 1899-1987	40409066	40409066	1	Flanner, Hildegarde, 1899-1987			Person		http://example.org/1020454#Agent100-10	
Ramon i Garcia, Anfós	100913548	100913548	1	Ramon i Garcia, Anfós			Person		http://example.org/1093434#Agent100-10	
Mallett, John	27412671	27412671	0.9230769231	Mallett, John			Person		http://example.org/1010967#Agent100-9	
Barry, John D. (John Daniel), 1866-1942	70959441	70959441	1	Barry, John D. (John Daniel), 1866-1942			Person		http://example.org/1031377#Agent100-9	
Bender, Albert M. (Albert Maurice), 1866-1941	77676876	77676876	1	Bender, Albert M. (Albert Maurice), 1866-1941			Person		http://example.org/1031377#Agent600-18	
Bender, Albert M. (Albert Maurice), 1866-1941	77676876	77676876	1	Bender, Albert M. (Albert Maurice), 1866-1941			Person		http://example.org/1031377#Agent700-19	
Nicholson, Ben, 1894-1982	51697862	51697862	0.9615384615	Nicholson, Ben, 1894-1982			Person		http://example.org/1049478#Agent100-9	
Crane Kalman Gallery		155453371		Crane Kalman Gallery	155453371	1	Organization		http://example.org/1049478#Agent710-17	
Hart, James David, 1911-	68943996	68943996	0.8571428571	Hart, James David, 1911-			Person		http://example.org/1049101#Agent100-10	
Grabhorn, Edwin E	35700225	35700225	0.9444444444	Grabhorn, Edwin E			Person		http://example.org/1049101#Agent600-20	
Grabhorn Press		140564813		Grabhorn Press	140564813	1	Organization		http://example.org/1049101#Agent710-21	
Illyés, Gyula, 1902-1983	54267844	54267844	1	Illyés, Gyula, 1902-1983			Person		http://example.org/1097927#Agent100-11	
Harris, Samuel, 1873-				Harris, Samuel, 1873-			Person		http://example.org/1018423#Agent600-18	
NATO Advanced Networking Workshop on Creative and Innovative Network Management (2000 : Ohrid, Macedonia)		167746814		NATO Advanced Networking Workshop on Creative and Innovative Network Management (2000 : Ohrid, Macedonia)	167746814	1	Meeting		http://example.org/1018423#Agent711-19	
Art Gallery of Ontario		151879312		Art Gallery of Ontario	151879312	0.9545454545	Organization		http://example.org/1077858#Agent110-12	
Zacks, Samuel J	50713675	50713675	0.9375	Zacks, Samuel J			Person		http://example.org/1077858#Agent600-21	
Abramov, Ayala Zacks	53177609	53177609	1	Abramov, Ayala Zacks			Person		http://example.org/1077858#Agent600-22	
Amaya, Mario	255484449	255484449	1	Amaya, Mario			Person		http://example.org/1077858#Agent700-24	
Ottawa (Ont.) National Gallery of Canada				Ottawa (Ont.) National Gallery of Canada			Jurisdiction		http://example.org/1077858#Agent710-25	
Douglas, T. C. (Thomas Clement), 1904-1986	94715869	94715869	0.9761904762	Douglas, T. C. (Thomas Clement), 1904-1986			Person		http://example.org/1026207#Agent600-20	
Berton, Pierre, 1920-2004	32806768	32806768	1	Berton, Pierre, 1920-2004			Person		http://example.org/1026207#Agent700-23	
LaPierre, Laurier L				LaPierre, Laurier L			Person		http://example.org/1026207#Agent700-24	
Ash, Fenton				Ash, Fenton			Person		http://example.org/1068736#Agent100-11	
Bosworth, Isabel				Bosworth, Isabel			Person		http://example.org/108470#Agent100-9	
Gentleman, Francis, 1728-1784	18293409	18293409	1	Gentleman, Francis, 1728-1784			Person		http://example.org/1079301#Agent100-11	
Munro, J. F. (John Forbes)	100298605	100298605	1	Munro, J. F. (John Forbes)			Person		http://example.org/106044#Agent100-10	
Leuchtenburg, William E. (William Edward), 1922-	1152231	1152231	1	Leuchtenburg, William E. (William Edward), 1922-			Person		http://example.org/1056396#Agent100-12	
Defoe, Daniel, 1661?-1731	39375774	39375774	0.96	Defoe, Daniel, 1661?-1731			Person		http://example.org/101476#Agent100-10	
Hall, Nancy Lee	91647188	91647188	1	Hall, Nancy Lee			Person		http://example.org/1060330#Agent100-11	
Vienuolis, A. (Antanas), 1882-1957	56735363	56735363	1	Vienuolis, A. (Antanas), 1882-1957			Person		http://example.org/1097469#Agent600-17	
Vienuolis, A. (Antanas), 1882-1957	56735363	56735363	1	Vienuolis, A. (Antanas), 1882-1957			Person		http://example.org/1097469#Agent700-18	
Venclova, Antanas, 1906-1971	69943066	69943066	1	Venclova, Antanas, 1906-1971			Person		http://example.org/1097469#Agent700-19	
Sluckis, Mykolas, 1928- 	57141806	57141806	0.8214285714	Sluckis, Mykolas, 1928- 			Person		http://example.org/1097469#Agent700-20	
Stonys, Juozas	248894170	248894170	1	Stonys, Juozas			Person		http://example.org/1097469#Agent700-21	
Cvirka, Petras, 1909-1947	34584985	34584985	0.9615384615	Cvirka, Petras, 1909-1947			Person		http://example.org/1098535#Agent600-17	
Venclova, Antanas, 1906-1971	69943066	69943066	1	Venclova, Antanas, 1906-1971			Person		http://example.org/1098535#Agent700-18	
Mickienė, Aldona	33623348	33623348	1	Mickienė, Aldona			Person		http://example.org/1098535#Agent700-19	
Henry, Alexander, 1739-1824	64806755	64806755	1	Henry, Alexander, 1739-1824			Person		http://example.org/1007560#Agent100-14	
Armour, David A	40662175	40662175	0.9375	Armour, David A			Person		http://example.org/1007560#Agent700-25	
Coombs, Philip H. (Philip Hall), 1915-2006	108541831	108541831	1	Coombs, Philip H. (Philip Hall), 1915-2006			Person		http://example.org/1033427#Agent100-13	
Ahmed, Manzoor, 1940-	109666368	109666368	1	Ahmed, Manzoor, 1940- 			Person		http://example.org/1033427#Agent700-23	
Israel, Barbara Baird	208135268	208135268	0.9545454545	Israel, Barbara Baird			Person		http://example.org/1033427#Agent700-24	
World Bank		271359876		World Bank	271359876	0.9090909091	Organization		http://example.org/1033427#Agent710-25	
International Council for Educational Development		133459250		International Council for Educational Development	133459250	0.9387755102	Organization		http://example.org/1033427#Agent710-26	
Raines, John C	8442269	8442269	0.9333333333	Raines, John C			Person		http://example.org/1003961#Agent100-14	
Boggs, Marion William, 1909-1999	14581681	14581681	1	Boggs, Marion William, 1909-1999			Person		http://example.org/1055190#Agent100-10	
Lindsay, Peter H., 1937-	299971120	299971120	1	Lindsay, Peter H., 1937-			Person		http://example.org/10035#Agent100-9	
Lovejoy, Elijah	275564700	275564700	1	Lovejoy, Elijah			Person		http://example.org/1062922#Agent100-12	
Trabasso, Tom	37130650	37130650	0.9285714286	Trabasso, Tom			Person		http://example.org/1063952#Agent100-13	
Bower, Gordon H	108145809	108145809	0.9375	Bower, Gordon H			Person		http://example.org/1063952#Agent700-23	
Koenig, Laird	79028757	79028757	1	Koenig, Laird			Person		http://example.org/1027272#Agent100-10	
Dixon, Peter L	46992180	46992180	0.9333333333	Dixon, Peter L			Person		http://example.org/1027272#Agent700-21	
Toulouse-Lautrec, Henri de, 1864-1901	32003649	32003649	0.9473684211	Toulouse-Lautrec, Henri de, 1864-1901			Person		http://example.org/1085966#Agent100-11	
Seitz, William Chapin	39518687	39518687	1	Seitz, William Chapin			Person		http://example.org/1085966#Agent700-23	
Powys, Laurence	63032478	63032478	1	Powys, Laurence			Person		http://example.org/1044#Agent100-9	
Long, Marguerite	22224600	22224600	1	Long, Marguerite			Person		http://example.org/1076246#Agent100-15	
Debussy, Claude, 1862-1918	6219636	6219636	0.962962963	Debussy, Claude, 1862-1918			Person		http://example.org/1076246#Agent600-25	
Long, Marguerite	22224600	22224600	1	Long, Marguerite			Person		http://example.org/1034781#Agent100-12	
Ravel, Maurice, 1875-1937		268476084		Ravel, Maurice, 1875-1937	268476084	1	Person		http://example.org/1034781#Agent600-21	
Lowi, Theodore J	108352327	108352327	0.9411764706	Lowi, Theodore J			Person		http://example.org/1053927#Agent100-13	
Bagnall, Lucy Lowe				Bagnall, Lucy Lowe			Person		http://example.org/1019972#Agent100-11	
First Baptist Church, Calgary, Alta		123096166		First Baptist Church, Calgary, Alta	123096166	0.8918918919	Organization		http://example.org/1019972#Agent610-20	
First Baptist Church, Calgary, Alta		123096166		First Baptist Church, Calgary, Alta	123096166	0.8918918919	Organization		http://example.org/1019972#Agent710-21	
Donovan, Herman Lee, 1887-1964	92859354	92859354	1	Donovan, Herman Lee, 1887-1964			Person		http://example.org/1072116#Agent100-11	
