Column 1	VIAFP	VIAF-ID	score	Cor	VIAFC	score-c	Column 2	Column 3	Column 4	blank
Corbett, Percy Ellwood, 1892-1983	20040306	20040306	1	Corbett, Percy Ellwood, 1892-1983			Person		http://example.org/1053626#Agent100-11	
Heard, Gerald, 1889-1971				Heard, Gerald, 1889-1971			Person		http://example.org/1057987#Agent100-11	
Patterson, Charles Henry, 1897-	44026592	44026592	1	Patterson, Charles Henry, 1897-			Person		http://example.org/1055381#Agent100-11	
Edgeworth, Maria, 1768-1849	71477273	71477273	1	Edgeworth, Maria, 1768-1849			Person		http://example.org/1067033#Agent100-11	
Gehlen, Arnold, 1904-1976	4943955	4943955	0.9615384615	Gehlen, Arnold, 1904-1976			Person		http://example.org/1058318#Agent100-9	
Dewey, Orville, 1794-1882	34794692	34794692	1	Dewey, Orville, 1794-1882			Person		http://example.org/1009760#Agent100-12	
Murtagh, William J	114092905	114092905	0.9473684211	Murtagh, William J			Person		http://example.org/109588#Agent100-12	
Montes, Arturo Humberto	313558736	313558736	1	Montes, Arturo Humberto			Person		http://example.org/1063835#Agent100-12	
Morazán, Francisco, 1792-1842	27098450	27098450	0.9666666667	Morazán, Francisco, 1792-1842			Person		http://example.org/1063835#Agent600-20	
Arcangeli, Francesco, 1915-1974	4977457	4977457	1	Arcangeli, Francesco, 1915-1974			Person		http://example.org/1047223#Agent100-11	
Winckelmann, Johann Joachim, 1717-1768	64019631	64019631	1	Winckelmann, Johann Joachim, 1717-1768			Person		http://example.org/1047223#Agent600-21	
Pagnini, Cesare	212463507	212463507	0.9375	Pagnini, Cesare			Person		http://example.org/1047223#Agent700-22	
Austria. Kriminalgericht				Austria. Kriminalgericht			Jurisdiction		http://example.org/1047223#Agent710-23	
Winckelmann-Gesellschaft		146002369		Winckelmann-Gesellschaft	146002369	0.96	Organization		http://example.org/1047223#Agent810-25	
Campbell, Wilfred, 1858?-1918	100384042	100384042	1	Campbell, Wilfred, 1858?-1918			Person		http://example.org/108592#Agent100-9	
Blumenthal, Monica D	234523472	234523472	0.9523809524	Blumenthal, Monica D			Person		http://example.org/100763#Agent700-24	
Dennis, Clara	106381780	106381780	1	Dennis, Clara			Person		http://example.org/1037837#Agent100-12	
Lowey, Herta				Lowey, Herta			Person		http://example.org/1033513#Agent100-10	
National Consultation on Transient Youth, Sainte-Adèle, Que., 1970				National Consultation on Transient Youth, Sainte-Adèle, Que., 1970			Meeting		http://example.org/1031068#Agent111-15	
Canadian Welfare Council				Canadian Welfare Council			Organization		http://example.org/1031068#Agent710-25	
Ives, Burl, 1909-1995	51875532	51875532	1	Ives, Burl, 1909-1995			Person		http://example.org/1046187#Agent100-11	
Hague, Albert, 1920-2001	51888422	51888422	1	Hague, Albert, 1920-2001			Person		http://example.org/1046187#Agent700-20	
Dubin, Arthur D	278584477	278584477	0.9375	Dubin, Arthur D			Person		http://example.org/1025435#Agent100-11	
Hartung, Rolf	15242366	15242366	1	Hartung, Rolf			Person		http://example.org/1036236#Agent100-11	
Bray, Natalie	271500860	271500860	0.9285714286	Bray, Natalie			Person		http://example.org/1007338#Agent100-10	
Allen, Walter Powell, 1917-				Allen, Walter Powell, 1917-			Person		http://example.org/1019619#Agent100-10	
English Language Services		137748936		English Language Services	137748936	0.9615384615	Organization		http://example.org/1019619#Agent710-21	
Committee for Economic Development				Committee for Economic Development			Organization		http://example.org/1061036#Agent110-12	
Worrall, A. J	94336663	94336663	0.8461538462	Worrall, A. J			Person		http://example.org/1030742#Agent100-11	
Hertz, Rosanna	93630858	93630858	1	Hertz, Rosanna			Person		http://example.org/1002673#Agent100-14	
Newman, Ernest, 1868-1959	79255917	79255917	1	Newman, Ernest, 1868-1959			Person		http://example.org/1076434#Agent100-10	
Ellis, Havelock, 1859-1939	41861098	41861098	1	Ellis, Havelock, 1859-1939			Person		http://example.org/1026971#Agent100-10	
Birkenhead, Frederick Edwin Smith, Earl of, 1872-1930				Birkenhead, Frederick Edwin Smith, Earl of, 1872-1930			Person		http://example.org/1029621#Agent100-10	
Karttunen, Frances E	91930805	91930805	0.9523809524	Karttunen, Frances E			Person		http://example.org/107890#Agent100-9	
Indiana University Linguistics Club		154528071		Indiana University Linguistics Club	154528071	0.9142857143	Organization		http://example.org/107890#Agent710-18	
Schreiner, Nikki Bryson	33514358	33514358	1	Schreiner, Nikki Bryson			Person		http://example.org/1078414#Agent100-9	
Milligan, Spike, 1918-2002	111758565	111758565	0.962962963	Milligan, Spike, 1918-2002			Person		http://example.org/1031638#Agent100-10	
Sellers, Peter, 1925-1980	49387018	49387018	1	Sellers, Peter, 1925-1980			Person		http://example.org/1031638#Agent700-20	
Secombe, Harry	39582243	39582243	0.9333333333	Secombe, Harry			Person		http://example.org/1031638#Agent700-21	
Francis, barber				Francis, barber			Person		http://example.org/1075097#Agent100-11	
Johnson, Samuel, 1709-1784	7406725	7406725	0.962962963	Johnson, Samuel, 1709-1784			Person		http://example.org/1075097#Agent600-22	
Merry, J				Merry, J			Person		http://example.org/1075097#Agent700-23	
Bragdon, Claude Fayette, 1866-1946	29607674	29607674	1	Bragdon, Claude Fayette, 1866-1946			Person		http://example.org/1080988#Agent100-10	
Afendras, Evangelos A	39392746	39392746	0.9545454545	Afendras, Evangelos A			Person		http://example.org/1052198#Agent100-9	
Tzannes, N. S. (Nicolaos S.), 1937-	50526654	50526654	1	Tzannes, N. S. (Nicolaos S.), 1937-			Person		http://example.org/1052198#Agent700-21	
Université Laval. Centre international de recherches sur le bilinguisme		133845485		Université Laval. Centre international de recherches sur le bilinguisme	133845485	1	Organization		http://example.org/1052198#Agent710-22	
Purvis, Douglas D	163406631	163406631	0.9444444444	Purvis, Douglas D			Person		http://example.org/101594#Agent100-9	
Hong, Qi				Hong, Qi			Person		http://example.org/1037551#Agent100-10	
Newman, Ernest, 1868-1959	79255917	79255917	1	Newman, Ernest, 1868-1959			Person		http://example.org/1076301#Agent100-10	
Bryan-Brown, A. N	243480773	243480773	0.9444444444	Bryan-Brown, A. N			Person		http://example.org/1089772#Agent700-19	
Adams, James R. (James Randolph), 1898-1956	93896884	93896884	1	Adams, James R. (James Randolph), 1898-1956			Person		http://example.org/1014640#Agent100-10	
Granville-Barker, Harley, 1877-1946	12354552	12354552	1	Granville-Barker, Harley, 1877-1946			Person		http://example.org/1023994#Agent100-16	
Shakespeare, William, 1564-1616	96994048	96994048	0.96875	Shakespeare, William, 1564-1616			Person		http://example.org/1023994#Agent600-25	
Landeck, Beatrice	53717681	53717681	1	Landeck, Beatrice			Person		http://example.org/1061674#Agent100-10	
Bulla, Clyde Robert	57891163	57891163	1	Bulla, Clyde Robert			Person		http://example.org/1076278#Agent100-11	
More, Thomas, Sir, Saint, 1478-1535	173675136	173675136	1	More, Thomas, Sir, Saint, 1478-1535			Person		http://example.org/1038751#Agent100-13	
Gallagher, Ligeia	243938016	243938016	1	Gallagher, Ligeia			Person		http://example.org/1038751#Agent700-22	
Benecke, Else Cecilia Mendelssohn, 1873-1917				Benecke, Else Cecilia Mendelssohn, 1873-1917			Person		http://example.org/1097161#Agent100-10	
Busch, Marie	162021221	162021221	0.9230769231	Busch, Marie			Person		http://example.org/1097161#Agent700-20	
Davis, Ennis	232667406	232667406	1	Davis, Ennis			Person		http://example.org/1083369#Agent100-10	
Lehmann, Lotte	74013520	74013520	1	Lehmann, Lotte			Person		http://example.org/1075627#Agent100-10	
Holden, Frances				Holden, Frances			Person		http://example.org/1075627#Agent700-19	
Miel, Alice, 1906-	75096727	75096727	1	Miel, Alice, 1906-			Person		http://example.org/1065527#Agent100-11	
Brogan, Peggy, 1916-	116882943	116882943	1	Brogan, Peggy, 1916- 			Person		http://example.org/1065527#Agent700-20	
Barron, Clarence W. (Clarence Walker), 1855-1928	34114451	34114451	1	Barron, Clarence W. (Clarence Walker), 1855-1928			Person		http://example.org/1019095#Agent100-10	
Barron, Clarence W. (Clarence Walker), 1855-1928	34114451	34114451	1	Barron, Clarence W. (Clarence Walker), 1855-1928			Person		http://example.org/1019095#Agent600-19	
Pound, Arthur, 1884-1966	7756748	7756748	1	Pound, Arthur, 1884-1966			Person		http://example.org/1019095#Agent700-24	
Moore, Samuel Taylor, 1893-	93949394	93949394	1	Moore, Samuel Taylor, 1893- 			Person		http://example.org/1019095#Agent700-25	
Nettleingham, F. T. (Frederick Thomas)	2336894	2336894	1	Nettleingham, F. T. (Frederick Thomas)			Person		http://example.org/1018338#Agent100-10	
Davis, Arthur Kyle, 1897-1972	61590544	61590544	1	Davis, Arthur Kyle, 1897-1972			Person		http://example.org/1082832#Agent100-11	
Vasyleva, Olena	17135240	17135240	1	Vasyleva, Olena			Person		http://example.org/1095987#Agent100-10	
Horecký, Ján	93614278	93614278	1	Horecký, Ján			Person		http://example.org/1096748#Agent100-10	
Solé, Carlos A	9894004	9894004	0.9333333333	Solé, Carlos A			Person		http://example.org/1095065#Agent100-10	
Basaj, Mieczysław	46807678	46807678	1	Basaj, Mieczysław			Person		http://example.org/1009693#Agent100-10	
Coteanu, Ion	279175095	279175095	1	Coteanu, Ion			Person		http://example.org/1068878#Agent100-9	
Dvonč, L. (Ladislav)	113054289	113054289	1	Dvonč, L. (Ladislav)			Person		http://example.org/1096747#Agent700-20	
Ústav slovenského jazyka (Slovenská akadémia vied)		130770124		Ústav slovenského jazyka (Slovenská akadémia vied)	130770124	1	Organization		http://example.org/1096747#Agent710-21	
Polański, Kazimierz, 1929-	101736308	101736308	1	Polański, Kazimierz, 1929-			Person		http://example.org/1098447#Agent100-10	
Kuznet͡sov, P. S. (Petr Savvich)	111329651	111329651	0.9393939394	Kuznet͡sov, P. S. (Petr Savvich)			Person		http://example.org/1094492#Agent100-10	
Institut i͡azykoznanii͡a (Akademii͡a nauk SSSR)		141898469		Institut i͡azykoznanii͡a (Akademii͡a nauk SSSR)	141898469	0.88	Organization		http://example.org/1088741#Agent110-10	
Zhirmunskiĭ, V. M. (Viktor Maksimovich), 1891-1971				Zhirmunskiĭ, V. M. (Viktor Maksimovich), 1891-1971			Person		http://example.org/1088741#Agent700-20	
Sunik, O. P	109350318	109350318	0.9166666667	Sunik, O. P			Person		http://example.org/1088741#Agent700-21	
Zhirmunskiĭ, V. M. (Viktor Maksimovich), 1891-1971				Zhirmunskiĭ, V. M. (Viktor Maksimovich), 1891-1971			Person		http://example.org/1089715#Agent700-22	
Aruti͡unova, Nina Davidovna	111261994	111261994	0.9285714286	Aruti͡unova, Nina Davidovna			Person		http://example.org/1089715#Agent700-23	
Institut i͡azykoznanii͡a (Akademii͡a nauk SSSR)		141898469		Institut i͡azykoznanii͡a (Akademii͡a nauk SSSR)	141898469	0.88	Organization		http://example.org/1089715#Agent710-24	
Institut i͡azykoznanii͡a (Akademii͡a nauk SSSR)		141898469		Institut i͡azykoznanii͡a (Akademii͡a nauk SSSR)	141898469	0.88	Organization		http://example.org/1094487#Agent110-10	
Serebrennikov, Boris Aleksandrovich, 1915-				Serebrennikov, Boris Aleksandrovich, 1915-			Person		http://example.org/1094487#Agent700-23	
Sunik, O. P	109350318	109350318	0.9166666667	Sunik, O. P			Person		http://example.org/1094487#Agent700-24	
Guțu Romalo, Valeria	27936522	27936522	1	Guțu Romalo, Valeria			Person		http://example.org/1092675#Agent100-10	
Propp, V. I͡A. (Vladimir I͡Akovlevich), 1895-1970				Propp, V. I͡A. (Vladimir I͡Akovlevich), 1895-1970			Person		http://example.org/1079761#Agent100-9	
Braginskiĭ, I. S. (Iosif Samuilovich), 1905-	60455419	60455419	1	Braginskiĭ, I. S. (Iosif Samuilovich), 1905- 			Person		http://example.org/1079761#Agent700-20	
Meletinskiĭ, E. M. (Eleazar Moiseevich)	56702141	56702141	1	Meletinskiĭ, E. M. (Eleazar Moiseevich)			Person		http://example.org/1079761#Agent700-21	
Pivtorak, H. P				Pivtorak, H. P			Person		http://example.org/1067410#Agent100-10	
Instytut movoznavstva im. O.O. Potebni		128431679		Instytut movoznavstva im. O.O. Potebni	128431679	0.9210526316	Organization		http://example.org/1067410#Agent710-20	
Winkler, John Kennedy, 1891-1958	54525775	54525775	1	Winkler, John Kennedy, 1891-1958			Person		http://example.org/1018194#Agent100-10	
Morgan, J. Pierpont (John Pierpont), 1837-1913				Morgan, J. Pierpont (John Pierpont), 1837-1913			Person		http://example.org/1018194#Agent600-19	
Wallace, Ian, 1950-	96573103	96573103	1	Wallace, Ian, 1950-			Person		http://example.org/1001737#Agent100-15	
McCraw, Thomas K	276897422	276897422	1	McCraw, Thomas K			Person		http://example.org/1027555#Agent100-12	
Morgan, Arthur Ernest, 1878-1975	57853687	57853687	1	Morgan, Arthur Ernest, 1878-1975			Person		http://example.org/1027555#Agent600-22	
Lilienthal, David Eli, 1899-1981				Lilienthal, David Eli, 1899-1981			Person		http://example.org/1027555#Agent600-23	
Tennessee Valley Authority		126415698		Tennessee Valley Authority	126415698	0.9615384615	Organization		http://example.org/1027555#Agent610-24	
Weston, Jessie L. (Jessie Laidlay), 1850-1928	5094048	5094048	1	Weston, Jessie L. (Jessie Laidlay), 1850-1928			Person		http://example.org/1068520#Agent700-24	
Historisches Museum der Stadt Wien		157687520		Historisches Museum der Stadt Wien	157687520	1	Organization		http://example.org/1085755#Agent110-10	
Schwind, Moritz von, 1804-1871	69054934	69054934	0.935483871	Schwind, Moritz von, 1804-1871			Person		http://example.org/1085755#Agent600-19	
Uhler, John Earle, 1891-1962	60606214	60606214	1	Uhler, John Earle, 1891-1962			Person		http://example.org/1076359#Agent100-11	
Morley, Thomas, 1552-1603?				Morley, Thomas, 1552-1603?			Person		http://example.org/1076359#Agent600-19	
Uhler, John Earle, 1891-1962	60606214	60606214	1	Uhler, John Earle, 1891-1962			Person		http://example.org/1076338#Agent100-10	
Morley, Thomas, 1552-1603?				Morley, Thomas, 1552-1603?			Person		http://example.org/1076338#Agent600-18	
Brown, John Mason, 1900-1969	28343727	28343727	1	Brown, John Mason, 1900-1969			Person		http://example.org/1029025#Agent100-10	
Catholic Church				Catholic Church			Organization		http://example.org/1067387#Agent610-18	
Storey, William George, 1923-	98240250	98240250	1	Storey, William George, 1923-			Person		http://example.org/1067387#Agent700-20	
Quinn, Frank C				Quinn, Frank C			Person		http://example.org/1067387#Agent700-21	
Wright, David Frank				Wright, David Frank			Person		http://example.org/1067387#Agent700-22	
Lewis, Eiluned	7.15145857950123E+020	7.15145857950123E+020	1	Lewis, Eiluned			Person		http://example.org/1011062#Agent100-9	
Von Sternberg, Josef, 1894-1969	71422909	71422909	0.96875	Von Sternberg, Josef, 1894-1969			Person		http://example.org/1052100#Agent100-11	
Von Sternberg, Josef, 1894-1969	71422909	71422909	0.96875	Von Sternberg, Josef, 1894-1969			Person		http://example.org/1052100#Agent700-20	
Landau, Rom, 1899-1974	111652283	111652283	1	Landau, Rom, 1899-1974			Person		http://example.org/1088378#Agent100-12	
Swaan, Wim	1219017	1219017	1	Swaan, Wim			Person		http://example.org/1088378#Agent700-25	
Carpenter, Allan, 1917-	56656831	56656831	0.8518518519	Carpenter, Allan, 1917-			Person		http://example.org/102809#Agent100-12	
Fortman, Janis				Fortman, Janis			Person		http://example.org/102809#Agent700-22	
Poglazov, B. F. (Boris Fedorovich)	2876391	2876391	1	Poglazov, B. F. (Boris Fedorovich)			Person		http://example.org/1051565#Agent100-11	
Rahn, Helmut, 1919-				Rahn, Helmut, 1919-			Person		http://example.org/1091417#Agent100-10	
Vey, Marc, 1899-	205559865	205559865	1	Vey, Marc, 1899-			Person		http://example.org/1096070#Agent100-10	
Müller, Karl, 1881-				Müller, Karl, 1881-			Person		http://example.org/1023438#Agent100-11	
Matthews, P. H. (Peter Hugoe)	36991136	36991136	1	Matthews, P. H. (Peter Hugoe)			Person		http://example.org/1058213#Agent100-13	
Koerber, Hans Nordewin von	280099915	280099915	1	Koerber, Hans Nordewin von			Person		http://example.org/1099293#Agent100-10	
Reinfeld, Fred, 1910-1964	33159360	33159360	0.9615384615	Reinfeld, Fred, 1910-1964			Person		http://example.org/1023756#Agent100-10	
Morphy, Paul Charles, 1837-1884	42633954	42633954	1	Morphy, Paul Charles, 1837-1884			Person		http://example.org/1023756#Agent600-18	
Soltis, Andy, 1947-	18472533	18472533	1	Soltis, Andy, 1947-			Person		http://example.org/1023756#Agent700-20	
Louis, Morris, 1912-1962	54945311	54945311	1	Louis, Morris, 1912-1962			Person		http://example.org/1085225#Agent100-10	
Fried, Michael	46761268	46761268	1	Fried, Michael			Person		http://example.org/1085225#Agent700-18	
Los Angeles County (Calif.) Museum of Art, Louis Angeles				Los Angeles County (Calif.) Museum of Art, Louis Angeles			Jurisdiction		http://example.org/1085225#Agent710-19	
Museum of Fine Arts, Boston. IV. St. Louis. City Art Museum				Museum of Fine Arts, Boston. IV. St. Louis. City Art Museum			Organization		http://example.org/1085225#Agent710-20	
Louis, Morris, 1912-1962	54945311	54945311	1	Louis, Morris, 1912-1962			Person		http://example.org/1000131#Agent100-12	
Louis, Morris, 1912-1962	54945311	54945311	1	Louis, Morris, 1912-1962			Person		http://example.org/1000131#Agent600-22	
Elderfield, John	95695332	95695332	0.9411764706	Elderfield, John			Person		http://example.org/1000131#Agent700-23	
Museum of Modern Art (New York, N.Y.)		233970104		Museum of Modern Art (New York, N.Y.)	233970104	0.9459459459	Organization		http://example.org/1000131#Agent710-24	
Fort Worth Art Museum				Fort Worth Art Museum			Organization		http://example.org/1000131#Agent710-25	
Hirshhorn Museum and Sculpture Garden		134801272		Hirshhorn Museum and Sculpture Garden	134801272	0.9736842105	Organization		http://example.org/1000131#Agent710-26	
Hellinger, David A				Hellinger, David A			Person		http://example.org/102696#Agent100-11	
Cohen, Morris Raphael, 1880-1947	29600629	29600629	1	Cohen, Morris Raphael, 1880-1947			Person		http://example.org/102696#Agent600-19	
Wells, Rosemary	100246838	100246838	1	Wells, Rosemary			Person		http://example.org/102884#Agent100-12	
Furthman, Jules				Furthman, Jules			Person		http://example.org/1028015#Agent100-10	
Furthman, Jules				Furthman, Jules			Person		http://example.org/1028015#Agent700-19	
Von Sternberg, Josef, 1894-1969	71422909	71422909	0.96875	Von Sternberg, Josef, 1894-1969			Person		http://example.org/1028015#Agent700-20	
Morocco				Morocco			Organization		http://example.org/1028015#Agent710-21	
Shternshteĭn, I͡Akov Mironovich				Shternshteĭn, I͡Akov Mironovich			Person		http://example.org/1078533#Agent100-11	
Strumpe, P. I. (Petr Ivanovich)	60871891	60871891	1	Strumpe, P. I. (Petr Ivanovich)			Person		http://example.org/1055523#Agent700-19	
Leningrad (R.S.F.S.R.)				Leningrad (R.S.F.S.R.)			Jurisdiction		http://example.org/1055523#Agent810-20	
Vakhtin, Vasiliĭ Vasilevich				Vakhtin, Vasiliĭ Vasilevich			Person		http://example.org/1033721#Agent100-9	
Huxley, Aldous, 1894-1963	71392434	71392434	0.9615384615	Huxley, Aldous, 1894-1963			Person		http://example.org/1076226#Agent100-11	
Henderson, Robert, 1871-1942	122209009	122209009	1	Henderson, Robert, 1871-1942			Person		http://example.org/1021611#Agent100-10	
Russell, Bertrand, 1872-1970	36924137	36924137	0.9655172414	Russell, Bertrand, 1872-1970			Person		http://example.org/109238#Agent100-12	
Ruja, Harry, 1912-	114176633	114176633	1	Ruja, Harry, 1912-			Person		http://example.org/109238#Agent700-21	
Rueff, Jean Georges	270485389	270485389	0.9	Rueff, Jean Georges			Person		http://example.org/1024516#Agent100-9	
Salvat, Ricard	117206568	117206568	1	Salvat, Ricard			Person		http://example.org/1093439#Agent100-10	
Banks, Mary Macleod, -1914	270587233	270587233	0.9615384615	Banks, Mary Macleod, -1914			Person		http://example.org/1037471#Agent700-21	
Colean, Miles Lanier, 1898-	23384342	23384342	0.8709677419	Colean, Miles Lanier, 1898-			Person		http://example.org/1018094#Agent100-11	
Mortgage Bankers Association of America		138151696		Mortgage Bankers Association of America	138151696	1	Organization		http://example.org/1018094#Agent710-20	
Jones, Lawrence A. (Lawrence Arthur), 1908-	110871200	110871200	1	Jones, Lawrence A. (Lawrence Arthur), 1908-			Person		http://example.org/1018098#Agent100-12	
Durand, David, 1912-	78378738	78378738	1	Durand, David, 1912-			Person		http://example.org/1018098#Agent700-25	
National Bureau of Economic Research. Financial Research Program		158592642		National Bureau of Economic Research. Financial Research Program	158592642	1	Organization		http://example.org/1018098#Agent810-26	
Bryant, Willis Rooks, 1892-				Bryant, Willis Rooks, 1892-			Person		http://example.org/1018089#Agent100-11	
Downie, Leonard	65629096	65629096	1	Downie, Leonard			Person		http://example.org/1006746#Agent100-12	
Steinberg, Joseph L				Steinberg, Joseph L			Person		http://example.org/1009620#Agent100-11	
Kostenko, V. K	303235446	303235446	0.9333333333	Kostenko, V. K			Person		http://example.org/1095552#Agent100-11	
Shevchenko, Taras, 1814-1861	71436235	71436235	1	Shevchenko, Taras, 1814-1861			Person		http://example.org/1095552#Agent600-20	
Fludd, Robert, 1574-1637				Fludd, Robert, 1574-1637			Person		http://example.org/1067799#Agent100-10	
Argiro, Larry	51366308	51366308	1	Argiro, Larry			Person		http://example.org/1084219#Agent100-11	
Fischer, Peter, 1922-2000	80807136	80807136	1	Fischer, Peter, 1922-2000			Person		http://example.org/1084221#Agent100-12	
Fischer, Peter, 1922-2000	80807136	80807136	1	Fischer, Peter, 1922-2000			Person		http://example.org/1084222#Agent100-14	
Mika, Nick, 1912-				Mika, Nick, 1912-			Person		http://example.org/1007254#Agent100-15	
Mika, Helma, 1924-	113534435	113534435	1	Mika, Helma, 1924- 			Person		http://example.org/1007254#Agent700-25	
Williamson, Robert, 1930-	31990643	31990643	0.8214285714	Williamson, Robert, 1930-			Person		http://example.org/1084225#Agent100-11	
Hendrickson, Edwin A				Hendrickson, Edwin A			Person		http://example.org/1084223#Agent100-10	
Toesca, Pietro, 1877-1962	66570758	66570758	1	Toesca, Pietro, 1877-1962			Person		http://example.org/1083730#Agent100-10	
Basilica di San Marco (Venice, Italy)		141608775		Basilica di San Marco (Venice, Italy)	141608775	1	Organization		http://example.org/1083730#Agent610-18	
Forlati, Ferdinando	72404572	72404572	0.95	Forlati, Ferdinando			Person		http://example.org/1083730#Agent700-20	
L'Orange, Hans Peter, 1903-1983	25816242	25816242	1	L'Orange, Hans Peter, 1903-1983			Person		http://example.org/1084226#Agent100-13	
Nordhagen, Per Jonas	34474075	34474075	0.9523809524	Nordhagen, Per Jonas			Person		http://example.org/1084226#Agent700-25	
Woodbury, Lael J. (Lael Jay), 1927-2013	274972339	274972339	1	Woodbury, Lael J. (Lael Jay), 1927-2013			Person		http://example.org/109761#Agent100-14	
Zschoche, Donna A	110659486	110659486	0.9444444444	Zschoche, Donna A			Person		http://example.org/105907#Agent700-20	
Kautsky, John H., 1922-	109010224	109010224	0.8518518519	Kautsky, John H., 1922-			Person		http://example.org/1051252#Agent100-10	
Communist Party of India		123667742		Communist Party of India	123667742	0.9583333333	Organization		http://example.org/1051252#Agent610-18	
Promyslov, Vladimir Fedorovich				Promyslov, Vladimir Fedorovich			Person		http://example.org/1058377#Agent100-12	
Kuper, Yuri, 1940-	79202456	79202456	0.8181818182	Kuper, Yuri, 1940-			Person		http://example.org/108098#Agent100-10	
Díez Macho, Alejandro	226241912	226241912	1	Díez Macho, Alejandro			Person		http://example.org/1097678#Agent100-10	
Ibn Ezra, Moses, approximately 1060-approximately 1139	86836195	86836195	1	Ibn Ezra, Moses, approximately 1060-approximately 1139			Person		http://example.org/1097678#Agent600-18	
Jaffe, Bernard, 1896-1986	101651104	101651104	1	Jaffe, Bernard, 1896-1986			Person		http://example.org/102022#Agent100-10	
Moseley, H. G. J. (Henry Gwyn Jeffreys), 1887-1915	54944417	54944417	1	Moseley, H. G. J. (Henry Gwyn Jeffreys), 1887-1915			Person		http://example.org/102022#Agent600-20	
Freud, Sigmund, 1856-1939	34456780	34456780	0.9615384615	Freud, Sigmund, 1856-1939			Person		http://example.org/1054565#Agent100-10	
Moses (Biblical leader)	104719964	104719964	1	Moses (Biblical leader)			Person		http://example.org/1054565#Agent600-22	
Weiss, John, 1927-	108887846	108887846	0.8181818182	Weiss, John, 1927-			Person		http://example.org/1037869#Agent100-10	
Hess, Moses, 1812-1875	12309844	12309844	1	Hess, Moses, 1812-1875			Person		http://example.org/1037869#Agent600-18	
Seifensieder, Jacob	3.80144782731723E+020	3.80144782731723E+020	0.9	Seifensieder, Jacob			Person		http://example.org/1026804#Agent100-9	
Mendelssohn, Moses, 1729-1786	19681378	19681378	0.9666666667	Mendelssohn, Moses, 1729-1786			Person		http://example.org/1026804#Agent600-17	
Forbush, Bliss, 1896-	50712085	50712085	1	Forbush, Bliss, 1896-			Person		http://example.org/1034252#Agent100-11	
Sheppard, Moses	78355673	78355673	1	Sheppard, Moses			Person		http://example.org/1034252#Agent600-20	
Soyer, Moses, 1899-1974	50467442	50467442	1	Soyer, Moses, 1899-1974			Person		http://example.org/1085495#Agent100-13	
Werner, Alfred, 1911-1979	56619941	56619941	0.9615384615	Werner, Alfred, 1911-1979			Person		http://example.org/1085495#Agent700-21	
