Val	match-ID-F	score-lc	Column 1	LCP	match-ID	score	Cor	LCC	score-c	org	Column 3	Column 4	VIAF-ID
Saltzman, Steve	no2011111053		Saltzman, Steve	no2011111053	no2011111053	1	Saltzman, Steve			Person		http://example.org/6712557#Agent100-18	173142364
Dreyer, Arek	no2008146339		Dreyer, Arek	no2008146339	no2008146339	1	Dreyer, Arek			Person		http://example.org/6712568#Agent100-18	19504399
White, Kevin M	no2008017531		White, Kevin M	no2008017531	no2008017531	0.9333333333333333	White, Kevin M			Person		http://example.org/6712568#Agent700-31	21942160
Barretta, Jackie	n2014020363		Barretta, Jackie	n2014020363	n2014020363	1	Barretta, Jackie			Person		http://example.org/6712569#Agent100-18	308228464
Rabiger, Michael	n86099120		Rabiger, Michael	n86099120	n86099120	0.9411764705882353	Rabiger, Michael			Person		http://example.org/6712576#Agent100-18	12379718
Batt, Andy	n2014028800		Batt, Andy	n2014028800	n2014028800	1	Batt, Andy			Person		http://example.org/6712577#Agent100-17	308753464
Dobro, Candace	n2014028801		Dobro, Candace	n2014028801	n2014028801	1	Dobro, Candace			Person		http://example.org/6712577#Agent700-33	308753465
Steen, Jodie	n2014028802		Steen, Jodie	n2014028802	n2014028802	1	Steen, Jodie			Person		http://example.org/6712577#Agent700-34	308753466
Kreps, Jay	nb2015023902		Kreps, Jay	nb2015023902	nb2015023902	1	Kreps, Jay			Person		http://example.org/6712598#Agent100-17	134145003289161300619
Steuer, Sharon	n95098707		Steuer, Sharon	n95098707	n95098707	0.9333333333333333	Steuer, Sharon			Person		http://example.org/6712616#Agent100-18	79151351940952600083
Harris, Margaret			Harris, Margaret				Harris, Margaret			Person		http://example.org/6713306#Agent100-23	
Westermann, Gert, 1966-	n2014011746		Westermann, Gert, 1966-	n2014011746	n2014011746	1	Westermann, Gert, 1966-			Person		http://example.org/6713306#Agent700-36	306382328
Lowe, J. J. (Joseph John), 1946- 	n81066861		Lowe, J. J. (Joseph John), 1946-	n81066861	n81066861	1	Lowe, J. J. (Joseph John), 1946- 			Person		http://example.org/6713309#Agent100-19	112681975
Walker, Mike			Walker, Mike				Walker, Mike			Person		http://example.org/6713309#Agent700-34	
Freund, Jack	n2014061850		Freund, Jack	n2014061850	n2014061850	1	Freund, Jack			Person		http://example.org/6713310#Agent100-16	310714140
Jones, Jack			Jones, Jack				Jones, Jack			Person		http://example.org/6713310#Agent700-31	
Morison, Ian, 1943-	nb2005010467		Morison, Ian, 1943-	nb2005010467	nb2005010467	1	Morison, Ian, 1943-			Person		http://example.org/6713312#Agent100-21	79551162
Ahrensdorf, Peter J., 1958- 	n94101613		Ahrensdorf, Peter J., 1958- 	n94101613	n94101613	0.8709677419354839	Ahrensdorf, Peter J., 1958- 			Person		http://example.org/6713327#Agent100-22	69105069
Homer	n78095639		Homer	n78095639	n78095639	0.8333333333333334	Homer			Person		http://example.org/6713327#Agent600-33	224924963
Bruno, Sean	n2014021571		Bruno, Sean	n2014021571	n2014021571	1	Bruno, Sean			Person		http://example.org/6713345#Agent100-21	308229432
Dixon, Luke	no2004034595		Dixon, Luke	no2004034595	no2004034595	0.9166666666666666	Dixon, Luke			Person		http://example.org/6713345#Agent700-34	44006602
Scott, Grant			Scott, Grant				Scott, Grant			Person		http://example.org/6713348#Agent100-18	
Steel, Daniel, 1970- 	n2007180846		Steel, Daniel, 1970-	n2007180846	n2007180846	1	Steel, Daniel, 1970- 			Person		http://example.org/6713350#Agent100-17	294267603
Yu, Tony Fu-Lai, 1950-			Yu, Tony Fu-Lai, 1950-				Yu, Tony Fu-Lai, 1950-			Person		http://example.org/6713361#Agent700-35	115566511
Yan, Ho-Don	n2014005910		Yan, Ho-Don	n2014005910	n2014005910	1	Yan, Ho-Don			Person		http://example.org/6713361#Agent700-36	307426333
Mata, Jennifer	n2014017821		Mata, Jennifer	n2014017821	n2014017821	1	Mata, Jennifer			Person		http://example.org/6713363#Agent100-20	307432669
Calloway, Colin G. (Colin Gordon), 1953- 	n86098610		Calloway, Colin G. (Colin Gordon), 1953-	n86098610	n86098610	1	Calloway, Colin G. (Colin Gordon), 1953- 			Person		http://example.org/6713372#Agent100-18	4962479
St. Clair, Arthur, 1734-1818	n84204227		St. Clair, Arthur, 1734-1818	n84204227	n84204227	1	St. Clair, Arthur, 1734-1818			Person		http://example.org/6713372#Agent600-30	15582235
Martel, Gordon	n85092129		Martel, Gordon	n85092129	n85092129	0.9333333333333333	Martel, Gordon			Person		http://example.org/6713374#Agent700-28	299204939
Sapsis, Bill	n2014027465		Sapsis, Bill	n2014027465	n2014027465	1	Sapsis, Bill			Person		http://example.org/6713383#Agent700-30	308752412
Saltzman, Steve	no2011111053		Saltzman, Steve	no2011111053	no2011111053	1	Saltzman, Steve			Person		http://example.org/6713392#Agent100-16	173142364
Schwartz, Seymour I., 1928-	n79126475		Schwartz, Seymour I., 1928-	n79126475	n79126475	0.8709677419354839	Schwartz, Seymour I., 1928-			Person		http://example.org/6713897#Agent700-41	108379962
Brunicardi, F. Charles	n2003131426		Brunicardi, F. Charles	n2003131426	n2003131426	0.9565217391304348	Brunicardi, F. Charles			Person		http://example.org/6713897#Agent700-42	102656482
Andersen, Dana K	n93803789		Andersen, Dana K	n93803789	n93803789	0.9411764705882353	Andersen, Dana K			Person		http://example.org/6713897#Agent700-43	4606149368842985980002
Billiar, Timothy R	n92009132		Billiar, Timothy R	n92009132	n92009132	0.9473684210526315	Billiar, Timothy R			Person		http://example.org/6713897#Agent700-44	9033801
Dunn, David L	n93802313		Dunn, David L	n93802313	n93802313	0.9285714285714286	Dunn, David L			Person		http://example.org/6713897#Agent700-45	91699619
Hunter, John G			Hunter, John G				Hunter, John G			Person		http://example.org/6713897#Agent700-46	
Matthews, Jeffrey B	no2014143348		Matthews, Jeffrey B	no2014143348	no2014143348	0.95	Matthews, Jeffrey B			Person		http://example.org/6713897#Agent700-47	311475039
Pollock, Raphael E	n97800319		Pollock, Raphael E	n97800319	n97800319	0.9473684210526315	Pollock, Raphael E			Person		http://example.org/6713897#Agent700-48	75609446
Stern, Scott D. C	no2005104680		Stern, Scott D. C	no2005104680	no2005104680	0.8823529411764706	Stern, Scott D. C			Person		http://example.org/6713913#Agent100-14	14511913
Cifu, Adam S	no2005103293		Cifu, Adam S	no2005103293	no2005103293	0.9230769230769231	Cifu, Adam S			Person		http://example.org/6713913#Agent700-30	31736969
Altkorn, Diane	no2005103284		Altkorn, Diane	no2005103284	no2005103284	0.9333333333333333	Altkorn, Diane			Person		http://example.org/6713913#Agent700-31	21883265
Ramsay, J. Russell	no2004076324		Ramsay, J. Russell	no2004076324	no2004076324	1	Ramsay, J. Russell			Person		http://example.org/6714422#Agent100-21	14485768
Rostain, Anthony L	no2004076326		Rostain, Anthony L	no2004076326	no2004076326	0.9473684210526315	Rostain, Anthony L			Person		http://example.org/6714422#Agent700-33	19393707
Taylor, Ken, 1937-	n2011054676		Taylor, Ken, 1937-	n2011054676	n2011054676	1	Taylor, Ken, 1937-			Person		http://example.org/6714473#Agent700-33	93021401
Mitchell, Nora (Nora J.)	n2006009879		Mitchell, Nora (Nora J.)	n2006009879	n2006009879	1	Mitchell, Nora (Nora J.)			Person		http://example.org/6714473#Agent700-34	48648823
St. Clair, Archer	n86142449		St. Clair, Archer	n86142449	n86142449	0.9411764705882353	St. Clair, Archer			Person		http://example.org/6714473#Agent700-35	110565972
Bereketeab, Redie,$eeditor			Bereketeab, Redie,$eeditor				Bereketeab, Redie,$eeditor			Person		http://example.org/6714497#Agent700-33	
Fennell, David A., 1963-	n98051508		Fennell, David A., 1963-	n98051508	n98051508	0.8571428571428571	Fennell, David A., 1963-			Person		http://example.org/6714534#Agent100-19	116437086
White, Sean (Electrical engineer)	n2014029805		White, Sean (Electrical engineer)	n2014029805	n2014029805	1	White, Sean (Electrical engineer)			Person		http://example.org/6714542#Agent100-21	308754262
McGowan, Carl	no2007020048		McGowan, Carl	no2007020048	no2007020048	1	McGowan, Carl			Person		http://example.org/6714810#Agent100-16	92162312
Coca-Cola Company			Coca-Cola Company				Coca-Cola Company			Organization		http://example.org/6714810#Agent610-32	
Gardner, John C			Gardner, John C				Gardner, John C			Person		http://example.org/6714810#Agent700-34	
Moeller, Susan E	n88179282		Moeller, Susan E	n88179282	n88179282	0.9411764705882353	Moeller, Susan E			Person		http://example.org/6714810#Agent700-35	31094317
Bowerman, Bruce L	n78089711		Bowerman, Bruce L	n78089711	n78089711	0.9444444444444444	Bowerman, Bruce L			Person		http://example.org/6714811#Agent100-16	109207456
O'Connell, Richard T			O'Connell, Richard T				O'Connell, Richard T			Person		http://example.org/6714811#Agent700-33	
Murphree, Emily S	n82205645		Murphree, Emily S	n82205645	n82205645	0.8823529411764706	Murphree, Emily S			Person		http://example.org/6714811#Agent700-34	199850056
Magnini, Vincent P	n2010009365		Magnini, Vincent P	n2010009365	n2010009365	0.9473684210526315	Magnini, Vincent P			Person		http://example.org/6714812#Agent100-16	107337269
Le Bon, Caroline			Le Bon, Caroline				Le Bon, Caroline			Person		http://example.org/6714813#Agent100-16	
Ramsay, J. Russell	no2004076324		Ramsay, J. Russell	no2004076324	no2004076324	1	Ramsay, J. Russell			Person		http://example.org/6716601#Agent100-22	14485768
Rostain, Anthony L	no2004076326		Rostain, Anthony L	no2004076326	no2004076326	0.9473684210526315	Rostain, Anthony L			Person		http://example.org/6716601#Agent700-37	19393707
Chen, J.-H. (Jyh-Hong)	n88636310		Chen, J.-H. (Jyh-Hong)	n88636310	n88636310	1	Chen, J.-H. (Jyh-Hong)			Person		http://example.org/6716604#Agent100-19	40957005
Cao, R			Cao, R				Cao, R			Person		http://example.org/6716604#Agent700-33	
Donohue, Chip	n2014035455		Donohue, Chip	n2014035455	n2014035455	1	Donohue, Chip			Person		http://example.org/6716618#Agent700-33	309818878
Thompson, Kevin G., 1966- 	n2014030495		Thompson, Kevin G., 1966-	n2014030495	n2014030495	1	Thompson, Kevin G., 1966- 			Person		http://example.org/6716627#Agent100-22	308754808
Narayanan, Kumaran	nb2014026028		Narayanan, Kumaran	nb2014026028	nb2014026028	1	Narayanan, Kumaran			Person		http://example.org/6720045#Agent700-41	312859711
Colacot, Thomas J	nb2014028075		Colacot, Thomas J	nb2014028075	nb2014028075	0.8823529411764706	Colacot, Thomas J			Person		http://example.org/6720058#Agent700-45	11146217798209141974
Levin, Jeremy I	n2012189799		Levin, Jeremy I	n2012189799	n2012189799	0.9375	Levin, Jeremy I			Person		http://example.org/6720059#Agent700-43	261768380
Rotella, David P	n2010181092		Rotella, David P	n2010181092	n2010181092	0.9411764705882353	Rotella, David P			Person		http://example.org/6720059#Agent700-44	107974963
Gavin, Helen	n97106893		Gavin, Helen	n97106893	n97106893	0.9230769230769231	Gavin, Helen			Person		http://example.org/6720280#Agent100-25	305915014
Porter, Theresa	n2014032815		Porter, Theresa	n2014032815	n2014032815	0.9375	Porter, Theresa			Person		http://example.org/6720280#Agent700-40	313482410
Livy	n79015690		Livy	n79015690	n79015690	0.8	Livy			Person		http://example.org/6720281#Agent600-36	99942145
Mineo, Bernard	n2007015785		Mineo, Bernard	n2007015785	n2007015785	0.9333333333333333	Mineo, Bernard			Person		http://example.org/6720281#Agent700-40	46990193
Bhattacharya, Suvendu	n2014027948		Bhattacharya, Suvendu	n2014027948	n2014027948	1	Bhattacharya, Suvendu			Person		http://example.org/6720283#Agent700-36	308752786
Tobias, Jeffrey	n86128062		Tobias, Jeffrey	n86128062	n86128062	0.8333333333333334	Tobias, Jeffrey			Person		http://example.org/6720286#Agent100-19	50713634
Hochhauser, Daniel	n2009183295		Hochhauser, Daniel	n2009183295	n2009183295	1	Hochhauser, Daniel			Person		http://example.org/6720286#Agent700-34	103291140
Kay, R. (Richard), 1949- 	n82119999		Kay, R. (Richard), 1949-	n82119999	n82119999	1	Kay, R. (Richard), 1949- 			Person		http://example.org/6720287#Agent100-24	34519737
Sóbester, András	n2008027098		Sóbester, András	n2008027098	n2008027098	0.9411764705882353	Sóbester, András			Person		http://example.org/6720289#Agent100-28	56082478
Forrester, Alexander I. J	n2008027095		Forrester, Alexander I. J	n2008027095	n2008027095	0.92	Forrester, Alexander I. J			Person		http://example.org/6720289#Agent700-43	14146332837918730204
Armstrong, William E. (William Earl), 1952- 	n2014186124		Armstrong, William E. (William Earl), 1952-	n2014186124	n2014186124	1	Armstrong, William E. (William Earl), 1952- 			Person		http://example.org/6720292#Agent700-35	309829824
Tasker, Jeffrey G	n2014186121		Tasker, Jeffrey G	n2014186121	n2014186121	0.9444444444444444	Tasker, Jeffrey G			Person		http://example.org/6720292#Agent700-36	309829821
Sterry, Wolfram	nb97045677		Sterry, Wolfram	nb97045677	nb97045677	1	Sterry, Wolfram			Person		http://example.org/6720294#Agent700-33	85597416
Sabat, Robert	n2014186919		Sabat, Robert	n2014186919	n2014186919	1	Sabat, Robert			Person		http://example.org/6720294#Agent700-34	309830450
Philipp, Sandra			Philipp, Sandra				Philipp, Sandra			Person		http://example.org/6720294#Agent700-35	
Bachmann, Frank	n79068812		Bachmann, Frank	n79068812	n79068812	1	Bachmann, Frank			Person		http://example.org/6720294#Agent700-36	74640229
Martindale, Wayne, 1965-	no2009023223		Martindale, Wayne, 1965-	no2009023223	no2009023223	1	Martindale, Wayne, 1965-			Person		http://example.org/6720297#Agent100-19	78961549
Caffee, Marc W			Caffee, Marc W				Caffee, Marc W			Person		http://example.org/6720301#Agent700-37	
Tzou, Da Yu	n96064120		Tzou, Da Yu	n96064120	n96064120	1	Tzou, Da Yu			Person		http://example.org/6720302#Agent100-23	48494844
Bahners, Thomas	n2014055979		Bahners, Thomas	n2014055979	n2014055979	0.9375	Bahners, Thomas			Person		http://example.org/6720304#Agent700-35	35100594
Mittal, K. L., 1945-	n79065383		Mittal, K. L., 1945-	n79065383	n79065383	0.9	Mittal, K. L., 1945-			Person		http://example.org/6720304#Agent700-36	108158266
Kaiho, Tatsuo	n2014026554		Kaiho, Tatsuo	n2014026554	n2014026554	1	Kaiho, Tatsuo			Person		http://example.org/6720315#Agent100-19	308751691
Pilot, M. Jayne	n2006089790		Pilot, M. Jayne	n2006089790	n2006089790	0.8	Pilot, M. Jayne			Person		http://example.org/6720320#Agent100-21	28966947
Brugnami, Federico, 1967-	n2014184183		Brugnami, Federico, 1967-	n2014184183	n2014184183	0.8620689655172413	Brugnami, Federico, 1967-			Person		http://example.org/6720321#Agent700-31	308233922
Caiazzo, Alfonso, 1968-	n2014184184		Caiazzo, Alfonso, 1968-	n2014184184	n2014184184	0.8518518518518519	Caiazzo, Alfonso, 1968-			Person		http://example.org/6720321#Agent700-32	308233923
Faybishenko, Boris	n00014985		Faybishenko, Boris	n00014985	n00014985	1	Faybishenko, Boris			Person		http://example.org/6720327#Agent700-34	2691130
Avocetien, Kenneth			Avocetien, Kenneth				Avocetien, Kenneth			Person		http://example.org/6720334#Agent700-36	
Li, Chao-Jun 			Li, Chao-Jun 				Li, Chao-Jun 			Person		http://example.org/6720334#Agent700-37	49547217
Trost, Barry M	n81134219		Trost, Barry M	n81134219	n81134219	0.9333333333333333	Trost, Barry M			Person		http://example.org/6720334#Agent700-38	80265515
Kelly, John (John P.)			Kelly, John (John P.)				Kelly, John (John P.)			Person		http://example.org/6720337#Agent100-22	
Male, Steven	n91050692		Male, Steven	n91050692	n91050692	1	Male, Steven			Person		http://example.org/6720337#Agent700-37	58255853
Graham, Drummond	n2003116167		Graham, Drummond	n2003116167	n2003116167	1	Graham, Drummond			Person		http://example.org/6720337#Agent700-38	273462151
Brandenburg, Arnd			Brandenburg, Arnd				Brandenburg, Arnd			Person		http://example.org/6720350#Agent700-35	3130252
Pfannkuch, Friedlieb	nb2014027729		Pfannkuch, Friedlieb	nb2014027729	nb2014027729	1	Pfannkuch, Friedlieb			Person		http://example.org/6720350#Agent700-36	67001476
Suter-Dick, Laura	nb2014027730		Suter-Dick, Laura	nb2014027730	nb2014027730	1	Suter-Dick, Laura			Person		http://example.org/6720350#Agent700-37	311775879
Levine, Donald Nathan, 1931-			Levine, Donald Nathan, 1931-				Levine, Donald Nathan, 1931-			Person		http://example.org/6720352#Agent100-22	70110617
Yaniv, Zohara	n86811688		Yaniv, Zohara	n86811688	n86811688	1	Yaniv, Zohara			Person		http://example.org/6720407#Agent700-32	37072816
Dudai, N. (Nativ)	no2006074064		Dudai, N. (Nativ)	no2006074064	no2006074064	1	Dudai, N. (Nativ)			Person		http://example.org/6720407#Agent700-33	56368778
Nelson, Geoffrey B. (Geoffrey Brian)	no2001062332		Nelson, Geoffrey B. (Geoffrey Brian)	no2001062332	no2001062332	1	Nelson, Geoffrey B. (Geoffrey Brian)			Person		http://example.org/6733328#Agent700-36	31648294
Kloos, Bret	no2011119404		Kloos, Bret	no2011119404	no2011119404	1	Kloos, Bret			Person		http://example.org/6733328#Agent700-37	178933115
Ornelas, Jose			Ornelas, Jose				Ornelas, Jose			Person		http://example.org/6733328#Agent700-38	99926782
McFarlane, Angela, 1957-	n96112713		McFarlane, Angela, 1957-	n96112713	n96112713	1	McFarlane, Angela, 1957-			Person		http://example.org/6733329#Agent100-20	23872119
Ding, Min, 1967-	n2014183026		Ding, Min, 1967-	n2014183026	n2014183026	1	Ding, Min, 1967-			Person		http://example.org/6733334#Agent100-22	308233355
Xu, Jie, 1988-	n2014013353		Xu, Jie, 1988-	n2014013353	n2014013353	1	Xu, Jie, 1988-			Person		http://example.org/6733334#Agent700-37	307429186
Townsend, Mary C., 1941-	n86084145		Townsend, Mary C., 1941-	n86084145	n86084145	0.8571428571428571	Townsend, Mary C., 1941-			Person		http://example.org/6733371#Agent100-19	111157918
Gaberson, Kathleen B	n97803348		Gaberson, Kathleen B	n97803348	n97803348	0.9523809523809523	Gaberson, Kathleen B			Person		http://example.org/6733949#Agent100-43	33751933
Oermann, Marilyn H	n85024556		Oermann, Marilyn H	n85024556	n85024556	0.9473684210526315	Oermann, Marilyn H			Person		http://example.org/6733949#Agent700-60	50645235
Shellenbarger, Teresa	n2013188306		Shellenbarger, Teresa	n2013188306	n2013188306	1	Shellenbarger, Teresa			Person		http://example.org/6733949#Agent700-61	305447544
Skidmore-Roth, Linda	n84176227		Skidmore-Roth, Linda	n84176227	n84176227	0.9523809523809523	Skidmore-Roth, Linda			Person		http://example.org/6733956#Agent100-18	112926523
Summers, Sandy	n2008184734		Summers, Sandy	n2008184734	n2008184734	1	Summers, Sandy			Person		http://example.org/6733957#Agent100-26	48710186
Summers, Harry	n2008184737		Summers, Harry	n2008184737	n2008184737	1	Summers, Harry			Person		http://example.org/6733957#Agent700-49	41324531
Schatten, Heide	n88044841		Schatten, Heide	n88044841	n88044841	0.9375	Schatten, Heide			Person		http://example.org/6734077#Agent700-41	110218810
Eisenstark, Abraham	nb2007021258		Eisenstark, Abraham	nb2007021258	nb2007021258	0.95	Eisenstark, Abraham			Person		http://example.org/6734077#Agent700-42	58607725
Nelson, Celeste M	nb2014025232		Nelson, Celeste M	nb2014025232	nb2014025232	0.9444444444444444	Nelson, Celeste M			Person		http://example.org/6734078#Agent700-40	311466969
Stowell, Sean R	nb2014025843		Stowell, Sean R	nb2014025843	nb2014025843	0.9375	Stowell, Sean R			Person		http://example.org/6734079#Agent700-37	312859701
Cummings, Richard D	n89615002		Cummings, Richard D	n89615002	n89615002	0.95	Cummings, Richard D			Person		http://example.org/6734079#Agent700-38	276415448
Jans, David A., 1950-	n97800667		Jans, David A., 1950-	n97800667	n97800667	1	Jans, David A., 1950-			Person		http://example.org/6734080#Agent700-39	10575890
Ghildyal, Reena	nb2014025858		Ghildyal, Reena	nb2014025858	nb2014025858	1	Ghildyal, Reena			Person		http://example.org/6734080#Agent700-40	312859703
Parnell, Terri Ann	n2007077724		Parnell, Terri Ann	n2007077724	n2007077724	1	Parnell, Terri Ann			Person		http://example.org/6734427#Agent700-27	16681474
Boister, Neil	nb2001069163		Boister, Neil	nb2001069163	nb2001069163	0.9285714285714286	Boister, Neil			Person		http://example.org/6734453#Agent700-37	12523200
Currie, Robert J. (Robert John), 1970- 	no2010050976		Currie, Robert J. (Robert John), 1970-	no2010050976	no2010050976	1	Currie, Robert J. (Robert John), 1970- 			Person		http://example.org/6734453#Agent700-38	106748161
Gil, Eliana	n82157361		Gil, Eliana	n82157361	n82157361	1	Gil, Eliana			Person		http://example.org/6734458#Agent100-17	49327711
Farley, Jennifer	no2004110222		Farley, Jennifer	no2004110222	no2004110222	1	Farley, Jennifer			Person		http://example.org/6734459#Agent100-24	985144647706146474993
Hill, Colleen, 1982-	n2012069669		Hill, Colleen, 1982-	n2012069669	n2012069669	1	Hill, Colleen, 1982-			Person		http://example.org/6734459#Agent700-36	282082073
Townsend, Mary C., 1941-	n86084145		Townsend, Mary C., 1941-	n86084145	n86084145	0.8571428571428571	Townsend, Mary C., 1941-			Person		http://example.org/6734773#Agent100-19	111157918
Hewitt, Paolo, 1958-	n97013217		Hewitt, Paolo, 1958-	n97013217	n97013217	0.8333333333333334	Hewitt, Paolo, 1958-			Person		http://example.org/6734776#Agent100-16	8126748
Hewitt, Paolo, 1958-	n97013217		Hewitt, Paolo, 1958-	n97013217	n97013217	0.8333333333333334	Hewitt, Paolo, 1958-			Person		http://example.org/6734776#Agent600-26	8126748
Mor, Gil	n2005184422		Mor, Gil	n2005184422	n2005184422	1	Mor, Gil			Person		http://example.org/6735472#Agent700-44	69257072
Alvero, Ayesha B	no2007147113		Alvero, Ayesha B	no2007147113	no2007147113	0.9411764705882353	Alvero, Ayesha B			Person		http://example.org/6735472#Agent700-45	27393286
Hancock, Ronald	no2008145714		Hancock, Ronald	no2008145714	no2008145714	1	Hancock, Ronald			Person		http://example.org/6735474#Agent700-37	80771083
Heinlein, Manfred	no2007121176		Heinlein, Manfred	no2007121176	no2007121176	1	Heinlein, Manfred			Person		http://example.org/6735476#Agent700-41	20001676
Wang, Kan, 1957-	n94039500		Wang, Kan, 1957-	n94039500	n94039500	1	Wang, Kan, 1957-			Person		http://example.org/6735477#Agent700-45	23826658
Beaujean, Nathalie	nb2014026827		Beaujean, Nathalie	nb2014026827	nb2014026827	1	Beaujean, Nathalie			Person		http://example.org/6735478#Agent700-37	299801484
Jammes, Hélène	nb2014026831		Jammes, Hélène	nb2014026831	nb2014026831	1	Jammes, Hélène			Person		http://example.org/6735478#Agent700-38	312859719
Jouneau, Alice	nb2014026833		Jouneau, Alice	nb2014026833	nb2014026833	1	Jouneau, Alice			Person		http://example.org/6735478#Agent700-39	216348757
Spampinato, Santi M	nb2014027897		Spampinato, Santi M	nb2014027897	nb2014027897	0.95	Spampinato, Santi M			Person		http://example.org/6735479#Agent700-36	312859734
Allen, Bruce G	nb2014027465		Allen, Bruce G	nb2014027465	nb2014027465	0.9333333333333333	Allen, Bruce G			Person		http://example.org/6735480#Agent700-38	312859728
Hébert, Terence E	no2013059796		Hébert, Terence E	no2013059796	no2013059796	0.9444444444444444	Hébert, Terence E			Person		http://example.org/6735480#Agent700-39	296422652
Armstrong, Donald, 1931-	n83162465		Armstrong, Donald, 1931-	n83162465	n83162465	0.8571428571428571	Armstrong, Donald, 1931-			Person		http://example.org/6735481#Agent700-44	84877109
Mancini, Nicasio	nb2014027014		Mancini, Nicasio	nb2014027014	nb2014027014	1	Mancini, Nicasio			Person		http://example.org/6735482#Agent700-38	312859722
Kukol, Andreas	no2008063181		Kukol, Andreas	no2008063181	no2008063181	0.9333333333333333	Kukol, Andreas			Person		http://example.org/6735484#Agent700-44	161368619
Sioud, Mouldy	n2003129524		Sioud, Mouldy	n2003129524	n2003129524	0.9285714285714286	Sioud, Mouldy			Person		http://example.org/6735485#Agent700-40	59188168
Balagurunathan, Kuberan	nb2015000028		Balagurunathan, Kuberan	nb2015000028	nb2015000028	1	Balagurunathan, Kuberan			Person		http://example.org/6735486#Agent700-37	313409999
Nakato, Hiroshi	nb2015000029		Nakato, Hiroshi	nb2015000029	nb2015000029	1	Nakato, Hiroshi			Person		http://example.org/6735486#Agent700-38	313410000
Desai, Umesh R	nb2015000030		Desai, Umesh R	nb2015000030	nb2015000030	0.9333333333333333	Desai, Umesh R			Person		http://example.org/6735486#Agent700-39	313410001
Germano, Serena	nb2014027475		Germano, Serena	nb2014027475	nb2014027475	1	Germano, Serena			Person		http://example.org/6735487#Agent700-38	312859729
Schmidt, Frank J			Schmidt, Frank J				Schmidt, Frank J			Person		http://example.org/6735488#Agent700-36	
Keppler, Daniel, 1957-	no2014153239		Keppler, Daniel, 1957-	no2014153239	no2014153239	0.8461538461538461	Keppler, Daniel, 1957-			Person		http://example.org/6735489#Agent700-37	49323823
Lin, Athena W., 1962-	no2014153298		Lin, Athena W., 1962-	no2014153298	no2014153298	1	Lin, Athena W., 1962-			Person		http://example.org/6735489#Agent700-38	311780575
Cooper, Elizabeth, 1976-	no2012094499		Cooper, Elizabeth, 1976-	no2012094499	no2012094499	1	Cooper, Elizabeth, 1976-			Person		http://example.org/6735592#Agent700-44	258628537
Pratten, David	nr00028063		Pratten, David	nr00028063	nr00028063	0.9333333333333333	Pratten, David			Person		http://example.org/6735592#Agent700-45	5150380378113370740
Stay, Jesse	no2009048325		Stay, Jesse	no2009048325	no2009048325	0.9166666666666666	Stay, Jesse			Person		http://example.org/6736151#Agent100-19	86307224
Stay, Thomas	no2014162908		Stay, Thomas	no2014162908	no2014162908	0.9230769230769231	Stay, Thomas			Person		http://example.org/6736151#Agent700-34	313290535
Goldberg, Mary Ellen	n2014187391		Goldberg, Mary Ellen	n2014187391	n2014187391	1	Goldberg, Mary Ellen			Person		http://example.org/6736152#Agent700-37	310617829
Shaffran, Nancy	no2012017021		Shaffran, Nancy	no2012017021	no2012017021	1	Shaffran, Nancy			Person		http://example.org/6736152#Agent700-38	231952614
Shaw, Julie K., 1963- 	n2014184426		Shaw, Julie K., 1963-	n2014184426	n2014184426	1	Shaw, Julie K., 1963- 			Person		http://example.org/6736164#Agent700-41	308234008
Martin, Debbie, 1970- 	n2014184427		Martin, Debbie, 1970- 	n2014184427	n2014184427	1	Martin, Debbie, 1970- 			Person		http://example.org/6736164#Agent700-42	308234009
Barth, Matthias			Barth, Matthias				Barth, Matthias			Person		http://example.org/6736165#Agent100-15	
Berry, Richard B., 1947- 	n98802038		Berry, Richard B., 1947- 	n98802038	n98802038	0.8571428571428571	Berry, Richard B., 1947- 			Person		http://example.org/6736797#Agent100-15	265952133
Wagner, Mary H	n2014184137		Wagner, Mary H	n2014184137	n2014184137	0.9333333333333333	Wagner, Mary H			Person		http://example.org/6736797#Agent700-31	308233895
Polly, Drew, 1977- 	n2011079588		Polly, Drew, 1977-	n2011079588	n2011079588	1	Polly, Drew, 1977- 			Person		http://example.org/6739871#Agent700-36	210983838
Heafner, Tina L	n2012022569		Heafner, Tina L	n2012022569	n2012022569	0.9375	Heafner, Tina L			Person		http://example.org/6739871#Agent700-37	238171485
Chapman, Marvin			Chapman, Marvin				Chapman, Marvin			Person		http://example.org/6739871#Agent700-38	45149294488680522905
Spooner, Melba			Spooner, Melba				Spooner, Melba			Person		http://example.org/6739871#Agent700-39	45149294492180522927
IGI Global	no2008075894		IGI Global		no2008075894		IGI Global	no2008075894	0.9	Organization		http://example.org/6739871#Agent710-40	156327370
Heafner, Tina L	n2012022569		Heafner, Tina L	n2012022569	n2012022569	0.9375	Heafner, Tina L			Person		http://example.org/6739872#Agent700-40	238171485
Hartshorne, Richard, 1971- 	n2012022306		Hartshorne, Richard, 1971-	n2012022306	n2012022306	1	Hartshorne, Richard, 1971- 			Person		http://example.org/6739872#Agent700-41	236608253
Petty, Teresa M	no2003044990		Petty, Teresa M	no2003044990	no2003044990	0.9375	Petty, Teresa M			Person		http://example.org/6739872#Agent700-42	41527320
