Aboriginal Australians--Legal status, laws, etc.	lcsh	http://example.org/6755896#Topic650-34
Aboriginal Australians--Legal status, laws, etc.--Social aspects.	lcsh	http://example.org/6755896#Topic650-35
Indigenous peoples (International law)	lcsh	http://example.org/6755896#Topic650-36
Law, Aboriginal Australian.	lcsh	http://example.org/6755896#Topic650-37
Philosophy, Aboriginal Australian.	lcsh	http://example.org/6755896#Topic650-38
Abortion--Political aspects--United States.	lcsh	http://example.org/6785999#Topic650-39
Social media--Political aspects--United States.	lcsh	http://example.org/6785999#Topic650-40
Mass media--Political aspects--United States.	lcsh	http://example.org/6785999#Topic650-41
Painters--Canada--Biography--Juvenile literature.	lcsh	http://example.org/6803068#Topic650-34
Landscape painting, Canadian--Juvenile literature.	lcsh	http://example.org/6803068#Topic650-35
Internet in higher education--Scandinavia.	lcsh	http://example.org/6808463#Topic650-27
Professional education--Web-based instruction--Scandinavia.	lcsh	http://example.org/6808463#Topic650-28
Universities and colleges--United States--Administration.	lcsh	http://example.org/6804063#Topic650-26
Educational leadership--United States.	lcsh	http://example.org/6804063#Topic650-27
Study skills.	lcsh	http://example.org/6697636#Topic650-26
Learning, Psychology of.	lcsh	http://example.org/6697636#Topic650-27
College student orientation.	lcsh	http://example.org/6697636#Topic650-28
Authorship.	lcsh	http://example.org/6804836#Topic650-33
Academic writing.	lcsh	http://example.org/6804836#Topic650-34
Business writing.	lcsh	http://example.org/6804836#Topic650-35
Academic writing.	lcsh	http://example.org/6665217#Topic650-29
Technical writing.	lcsh	http://example.org/6665217#Topic650-30
English language--Textbooks for foreign speakers.	lcsh	http://example.org/6665217#Topic650-31
English language--Study and teaching--Foreign speakers.	lcsh	http://example.org/6665217#Topic650-32
English language--Technical English.	lcsh	http://example.org/6665217#Topic650-33
Counseling.	lcsh	http://example.org/6679338#Topic650-30
Counseling--standards--United States--Practice Guideline.	mesh	http://example.org/6679338#Topic650-31
Ethics, Professional--United States--Practice Guideline.	mesh	http://example.org/6679338#Topic650-32
English language--Rhetoric.	lcsh	http://example.org/6356389#Topic650-24
English language--Grammar.	lcsh	http://example.org/6356389#Topic650-25
Numerical analysis--Data processing.	lcsh	http://example.org/6786234#Topic650-29
Radiology, Medical.	lcsh	http://example.org/6622213#Topic650-31
Emergency medicine.	lcsh	http://example.org/6622213#Topic650-32
Diagnosis, Radioscopic--Handbooks, manuals, etc.	lcsh	http://example.org/6622213#Topic650-33
Medical emergencies--Handbooks, manuals, etc.	lcsh	http://example.org/6622213#Topic650-34
Diagnostic Imaging--Handbooks.	mesh	http://example.org/6622213#Topic650-35
Emergencies--Handbooks.	mesh	http://example.org/6622213#Topic650-36
Radiography--Handbooks.	mesh	http://example.org/6622213#Topic650-37
Trade regulation.	lcsh	http://example.org/6813498#Topic650-31
Government accountability.	lcsh	http://example.org/6813498#Topic650-32
Greenhouse gases--Measurement.	lcsh	http://example.org/6849309#Topic650-22
Environmental monitoring.	lcsh	http://example.org/6849309#Topic650-23
Pollutants--Reporting.	lcsh	http://example.org/6849309#Topic650-24
Greenhouse gases--Government policy.	lcsh	http://example.org/6849309#Topic650-25
Emissions trading.	lcsh	http://example.org/6849309#Topic650-26
Climatic changes--Economic aspects.	lcsh	http://example.org/6849309#Topic650-27
Financial instruments--Accounting--Standards.	lcsh	http://example.org/6812149#Topic650-41
Derivative securities--Accounting.	lcsh	http://example.org/6812149#Topic650-42
Hedging (Finance)--Accounting.	lcsh	http://example.org/6812149#Topic650-43
Derivative securities--Accounting.	fast	http://example.org/6812149#Topic650-44
Financial instruments--Accounting--Standards.	fast	http://example.org/6812149#Topic650-45
Hedging (Finance)--Accounting.	fast	http://example.org/6812149#Topic650-46
Food additives.	lcsh	http://example.org/6749006#Topic650-25
Compulsive gambling.	lcsh	http://example.org/6813477#Topic650-34
Compulsive gambling--Treatment.	lcsh	http://example.org/6813477#Topic650-35
Compulsive gambling--Psychological aspects.	lcsh	http://example.org/6813477#Topic650-36
Acne--Diagnosis.	lcsh	http://example.org/6797127#Topic650-30
Acne--Treatment.	lcsh	http://example.org/6797127#Topic650-31
Acne.	lcsh	http://example.org/6797127#Topic650-32
Science--Experiments--Juvenile fiction.	lcsh	http://example.org/6808121#Topic650-27
Identity (Psychology)--Juvenile fiction.	lcsh	http://example.org/6808121#Topic650-28
Characters and characteristics in literature--Juvenile fiction.	lcsh	http://example.org/6808121#Topic650-29
Art, American.	lcsh	http://example.org/6797101#Topic650-36
Art, Egyptian.	lcsh	http://example.org/6774274#Topic650-32
Art, Ancient--Egypt.	lcsh	http://example.org/6774274#Topic650-33
Documentary films--History and criticism.	lcsh	http://example.org/6810977#Topic650-26
Physicians' assistants--Examinations, questions, etc.	lcsh	http://example.org/6709732#Topic650-31
Physician Assistants--Examination Questions.	mesh	http://example.org/6709732#Topic650-32
Certification--Examination Questions.	mesh	http://example.org/6709732#Topic650-33
Organizational change--Computer simulation.	lcsh	http://example.org/6802958#Topic650-35
Industries--Computer simulation.	lcsh	http://example.org/6802958#Topic650-36
Medical care--Evaluation--Handbooks, manuals, etc.	lcsh	http://example.org/6797135#Topic650-29
Medicine--Research--Handbooks, manuals, etc.	lcsh	http://example.org/6797135#Topic650-30
Mixed methods research.	lcsh	http://example.org/6740958#Topic650-29
Social sciences--Research--Methodology.	lcsh	http://example.org/6740958#Topic650-30
Research--Methodology.	lcsh	http://example.org/6740958#Topic650-31
Public speaking--Handbooks, manuals, etc.	lcsh	http://example.org/6698066#Topic650-28
Amusement parks--New York (State)--Coney Island--History.	lcsh	http://example.org/6803154#Topic650-31
Cognitive therapy.	lcsh	http://example.org/6812939#Topic650-30
Psychology, Pathological.	lcsh	http://example.org/6812939#Topic650-31
Acoustical engineering--Mathematics.	lcsh	http://example.org/6786242#Topic650-30
Finite element method--Data processing.	lcsh	http://example.org/6786242#Topic650-31
ANSYS (Computer system)	lcsh	http://example.org/6786242#Topic650-32
Food habits--Social aspects--Canada.	lcsh	http://example.org/6803037#Topic650-31
Food habits--Social aspects--Canada.	lcsh	http://example.org/6795707#Topic650-32
Discourse analysis--Social aspects.	lcsh	http://example.org/6774181#Topic650-30
Pragmatics--Social aspects.	lcsh	http://example.org/6774181#Topic650-31
Speech acts (Linguistics)	lcsh	http://example.org/6774181#Topic650-32
Cognitive grammar.	lcsh	http://example.org/6774181#Topic650-33
Language acquisition.	lcsh	http://example.org/6774181#Topic650-34
Cree Indians--Biography.	lcsh	http://example.org/6694250#Topic650-32
Shamans--Alberta--Biography.	lcsh	http://example.org/6694250#Topic650-33
Medicinal plants--Alberta.	lcsh	http://example.org/6694250#Topic650-34
Cree Indians--Medicine.	lcsh	http://example.org/6694250#Topic650-35
Alternative medicine--Alberta.	lcsh	http://example.org/6694250#Topic650-36
Climate change mitigation--Case studies.	lcsh	http://example.org/6807496#Topic650-33
Climatic changes--Government policy--Case studies.	lcsh	http://example.org/6807496#Topic650-34
Toleration--Study and teaching--United States.	lcsh	http://example.org/6795648#Topic650-33
Social justice--Study and teaching--United States.	lcsh	http://example.org/6795648#Topic650-34
Social change--United States.	lcsh	http://example.org/6795648#Topic650-35
Social action--United States.	lcsh	http://example.org/6795648#Topic650-36
Political participation--United States.	lcsh	http://example.org/6795648#Topic650-37
Active learning--Data processing.	lcsh	http://example.org/6855794#Topic650-36
Detectors--Data processing.	lcsh	http://example.org/6855794#Topic650-37
Multisensor data fusion.	lcsh	http://example.org/6855794#Topic650-38
Movement (Acting)	lcsh	http://example.org/6775504#Topic650-27
Women in the theater--England--History--18th century.	lcsh	http://example.org/6774095#Topic650-30
Acting--History--18th century.	lcsh	http://example.org/6774095#Topic650-31
Translating and interpreting--Japan--History.	lcsh	http://example.org/6849271#Topic650-24
English language--Study and teaching--Japan.	lcsh	http://example.org/6849271#Topic650-25
Languge and culture.	lcsh	http://example.org/6849271#Topic650-26
Female Urogenital Diseases	mesh	http://example.org/6850064#Topic650-25
Emergency Treatment	mesh	http://example.org/6850064#Topic650-26
Critical Care	mesh	http://example.org/6850064#Topic650-27
Insurgency.	lcsh	http://example.org/6774208#Topic650-30
Insurgency--Case studies.	lcsh	http://example.org/6774208#Topic650-31
Asymmetric warfare.	lcsh	http://example.org/6774208#Topic650-32
Asymmetric warfare--Case studies.	lcsh	http://example.org/6774208#Topic650-33
Guerrilla warfare.	lcsh	http://example.org/6774208#Topic650-34
Guerrilla warfare--Case studies.	lcsh	http://example.org/6774208#Topic650-35
Non-state actors (International relations)	lcsh	http://example.org/6774208#Topic650-36
Non-state actors (International relations)--Case studies.	lcsh	http://example.org/6774208#Topic650-37
Strategy.	lcsh	http://example.org/6774208#Topic650-38
Insurgency.	lcsh	http://example.org/6758290#Topic650-21
Insurgency--Case studies.	lcsh	http://example.org/6758290#Topic650-22
Asymmetric warfare.	lcsh	http://example.org/6758290#Topic650-23
Asymmetric warfare--Case studies.	lcsh	http://example.org/6758290#Topic650-24
Guerrilla warfare.	lcsh	http://example.org/6758290#Topic650-25
Guerrilla warfare--Case studies.	lcsh	http://example.org/6758290#Topic650-26
Non-state actors (International relations)	lcsh	http://example.org/6758290#Topic650-27
Non-state actors (International relations)--Case studies.	lcsh	http://example.org/6758290#Topic650-28
Strategy.	lcsh	http://example.org/6758290#Topic650-29
Clinical trials--Statistical methods.	lcsh	http://example.org/6786272#Topic650-28
Adaptive sampling (Statistics)	lcsh	http://example.org/6786272#Topic650-29
SAS (Computer file)	lcsh	http://example.org/6786272#Topic650-30
R (Computer program language)	lcsh	http://example.org/6786272#Topic650-31
Adaptive filters--Mathematical models.	lcsh	http://example.org/6808971#Topic650-32
Adaptive signal processing--Mathematics.	lcsh	http://example.org/6808971#Topic650-33
Least squares--Data processing.	lcsh	http://example.org/6808971#Topic650-34
Minorities--United States--History.	lcsh	http://example.org/6786568#Topic650-31
Liquid crystal displays--Automatic control.	lcsh	http://example.org/6773971#Topic650-36
Device drivers (Computer programs)	lcsh	http://example.org/6773971#Topic650-37
Psychology--Dictionaries.	lcsh	http://example.org/6849475#Topic650-26
Criminal psychology--United States.	lcsh	http://example.org/6799148#Topic650-25
Criminal justice, Administration of--United States.	lcsh	http://example.org/6799148#Topic650-26
Criminal justice, Administration of--United States--Psychological aspects.	lcsh	http://example.org/6799148#Topic650-27
Police--United States--Psychology.	lcsh	http://example.org/6799148#Topic650-28
Love.	lcsh	http://example.org/6799148#Topic650-29
Image processing--Digital techniques.	lcsh	http://example.org/6784393#Topic650-34
Cinematography--Special effects--Data processing.	lcsh	http://example.org/6784393#Topic650-35
Web sites--Authoring programs.	lcsh	http://example.org/6809132#Topic650-33
HTML editors (Computer programs)	lcsh	http://example.org/6809132#Topic650-34
Web site development.	lcsh	http://example.org/6809132#Topic650-35
Web sites--Design.	lcsh	http://example.org/6809132#Topic650-36
Computer graphics.	lcsh	http://example.org/6808783#Topic650-33
Computer graphics.	lcsh	http://example.org/6786435#Topic650-29
Desktop publishing.	lcsh	http://example.org/6659415#Topic650-34
Desktop publishing.	lcsh	http://example.org/6786432#Topic650-26
Web sites--Design.	lcsh	http://example.org/6659560#Topic650-30
Web site development.	lcsh	http://example.org/6659560#Topic650-31
Image processing--Digital techniques.	lcsh	http://example.org/6786422#Topic650-30
Image processing--Digital techniques.	lcsh	http://example.org/6659416#Topic650-30
Computer graphics.	lcsh	http://example.org/6659416#Topic650-31
Photography--Digital techniques.	lcsh	http://example.org/6773928#Topic650-31
Computer graphics.	lcsh	http://example.org/6773928#Topic650-32
Image processing--Digital techniques.	lcsh	http://example.org/6784443#Topic650-33
Cinematography--Special effects--Data processing.	lcsh	http://example.org/6784443#Topic650-34
Internet marketing.	lcsh	http://example.org/6659395#Topic650-31
Web site development.	lcsh	http://example.org/6659395#Topic650-32
Adolescence--Textbooks.	lcsh	http://example.org/6675253#Topic650-25
Youth and violence.	lcsh	http://example.org/6702108#Topic650-31
Families.	lcsh	http://example.org/6702108#Topic650-32
Interpersonal relations.	lcsh	http://example.org/6702108#Topic650-33
Accounting--China.	lcsh	http://example.org/6808729#Topic650-29
Financial statements--China.	lcsh	http://example.org/6808729#Topic650-30
Auditing--China.	lcsh	http://example.org/6808729#Topic650-31
Anxiety.	lcsh	http://example.org/6809321#Topic650-30
Anxiety disorders.	lcsh	http://example.org/6809321#Topic650-31
Self-help techniques.	lcsh	http://example.org/6809321#Topic650-32
Attachment behavior.	lcsh	http://example.org/6704099#Topic650-33
Adulthood--Psychological aspects.	lcsh	http://example.org/6704099#Topic650-34
Attachment behavior.	lcsh	http://example.org/6799208#Topic650-28
Adulthood--Psychological aspects.	lcsh	http://example.org/6799208#Topic650-29
Practical nursing.	lcsh	http://example.org/6755332#Topic650-35
Nursing care.	mesh	http://example.org/6755332#Topic650-36
ActionScript (Computer program language)	lcsh	http://example.org/6809179#Topic650-32
Computer animation.	lcsh	http://example.org/6809179#Topic650-33
Application software--Development.	lcsh	http://example.org/6752405#Topic650-31
Mobile computing.	lcsh	http://example.org/6752405#Topic650-32
Wireless communication systems.	lcsh	http://example.org/6752405#Topic650-33
Nursing Assessment--methods	mesh	http://example.org/6790622#Topic650-24
Diagnosis, Differential	mesh	http://example.org/6790622#Topic650-25
Nurse Practitioners	mesh	http://example.org/6790622#Topic650-26
Composite materials--Congresses.	lcsh	http://example.org/6855798#Topic650-29
Electric vehicles.	lcsh	http://example.org/6748943#Topic650-27
Fluorescence microscopy.	lcsh	http://example.org/6799511#Topic650-36
Microscopy, Fluorescence--methods--Laboratory Manuals.	mesh	http://example.org/6799511#Topic650-37
Fluorescence microscopy.	fast	http://example.org/6799511#Topic650-38
Diagnostic Techniques, Obstetrical and Gynecological	mesh	http://example.org/6789520#Topic650-24
Women's Health	mesh	http://example.org/6789520#Topic650-25
Nanostructured materials.	lcsh	http://example.org/6677817#Topic650-26
PWM power converters.	lcsh	http://example.org/6789399#Topic650-30
DC-to-DC converters.	lcsh	http://example.org/6789399#Topic650-31
Power electronics.	lcsh	http://example.org/6789399#Topic650-32
Oxidative stress.	lcsh	http://example.org/6735481#Topic650-36
Oxidation, Physiological.	lcsh	http://example.org/6735481#Topic650-37
Oxidative Stress--physiology--Laboratory Manuals.	mesh	http://example.org/6735481#Topic650-38
Antioxidants--physiology--Laboratory Manuals.	mesh	http://example.org/6735481#Topic650-39
Reactive Nitrogen Species--metabolism--Laboratory Manuals.	mesh	http://example.org/6735481#Topic650-40
Reactive Oxygen Species--metabolism--Laboratory Manuals.	mesh	http://example.org/6735481#Topic650-41
Oxidation, Physiological.	fast	http://example.org/6735481#Topic650-42
Oxidative stress.	fast	http://example.org/6735481#Topic650-43
Journalism--Authorship.	lcsh	http://example.org/6669748#Topic650-29
Journalism--Technological innovations.	lcsh	http://example.org/6669748#Topic650-30
Journalism--History--21st century.	lcsh	http://example.org/6669748#Topic650-31
Online journalism.	lcsh	http://example.org/6669748#Topic650-32
Reporters and reporting.	lcsh	http://example.org/6669748#Topic650-33
Journalism--Authorship.	lcsh	http://example.org/6804843#Topic650-29
Journalism--Technological innovations.	lcsh	http://example.org/6804843#Topic650-30
Journalism--History--21st century.	lcsh	http://example.org/6804843#Topic650-31
Online journalism.	lcsh	http://example.org/6804843#Topic650-32
Reporters and reporting.	lcsh	http://example.org/6804843#Topic650-33
R (Computer program language)	lcsh	http://example.org/6712194#Topic650-27
R (Computer program language)	lcsh	http://example.org/6798679#Topic650-33
Separation (Technology)	lcsh	http://example.org/6712214#Topic650-27
Sorbents.	lcsh	http://example.org/6712214#Topic650-28
Intelligent transportation systems.	lcsh	http://example.org/6809382#Topic650-31
Multiagent systems.	lcsh	http://example.org/6809382#Topic650-32
Automated guided vehicle systems.	lcsh	http://example.org/6809382#Topic650-33
Ceramic materials--Congresses.	lcsh	http://example.org/6807470#Topic650-41
Porous materials--Congresses.	lcsh	http://example.org/6807470#Topic650-42
Ceramics in medicine--Congresses.	lcsh	http://example.org/6807470#Topic650-43
Biomedical materials--Congresses.	lcsh	http://example.org/6807470#Topic650-44
Horses--Diseases.	lcsh	http://example.org/6797160#Topic650-29
Respiratory infections.	lcsh	http://example.org/6797160#Topic650-30
Fermented foods.	lcsh	http://example.org/6752490#Topic650-29
Fermentation.	lcsh	http://example.org/6752490#Topic650-30
Beverages--Microbiology.	lcsh	http://example.org/6752490#Topic650-31
Fermentation.	lcsh	http://example.org/6752254#Topic650-36
Beverages--Microbiology.	lcsh	http://example.org/6752254#Topic650-37
Fermented foods.	lcsh	http://example.org/6752254#Topic650-38
Beverages--Microbiology.	fast	http://example.org/6752254#Topic650-39
Fermentation.	fast	http://example.org/6752254#Topic650-40
Fermented foods.	fast	http://example.org/6752254#Topic650-41
Intervertebral disk--Diseases.	lcsh	http://example.org/6797181#Topic650-37
Dogs--Diseases.	lcsh	http://example.org/6797181#Topic650-38
Cats--Diseases.	lcsh	http://example.org/6797181#Topic650-39
Musculoskeletal system--Diseases.	lcsh	http://example.org/6797181#Topic650-40
Intervertebral Disc Degeneration--veterinary.	mesh	http://example.org/6797181#Topic650-41
Cat Diseases--physiopathology.	mesh	http://example.org/6797181#Topic650-42
Dog Diseases--physiopathology.	mesh	http://example.org/6797181#Topic650-43
Intervertebral Disc--physiology.	mesh	http://example.org/6797181#Topic650-44
Intervertebral Disc Displacement--veterinary.	mesh	http://example.org/6797181#Topic650-45
Rugby football--Coaching.	lcsh	http://example.org/6790447#Topic650-34
Heat storage.	lcsh	http://example.org/6809379#Topic650-30
Energy storage.	lcsh	http://example.org/6809379#Topic650-31
Thermodynamics.	lcsh	http://example.org/6809379#Topic650-32
Founding--Congresses.	lcsh	http://example.org/6855803#Topic650-27
Metals--Rapid solidification processing--Congresses.	lcsh	http://example.org/6855803#Topic650-28
Image compression.	lcsh	http://example.org/6677758#Topic650-28
Education, Higher--Computer-assisted instruction.	lcsh	http://example.org/6758366#Topic650-28
Education, Higher--Effect of technological innovations on.	lcsh	http://example.org/6758366#Topic650-29
Educational technology.	lcsh	http://example.org/6758366#Topic650-30
Broadcast journalism.	lcsh	http://example.org/6698159#Topic650-28
Social sciences--Statistical methods--Computer programs.	lcsh	http://example.org/6814007#Topic650-27
Advertising.	lcsh	http://example.org/6740947#Topic650-30
Advertising--Management.	lcsh	http://example.org/6740947#Topic650-31
Advertising campaigns.	lcsh	http://example.org/6740947#Topic650-32
Advertising.	lcsh	http://example.org/6698053#Topic650-42
Sales promotion.	lcsh	http://example.org/6698053#Topic650-43
Communication in marketing.	lcsh	http://example.org/6698053#Topic650-44
Advertising.	lcsh	http://example.org/6785788#Topic650-31
Advertising.	lcsh	http://example.org/6774010#Topic650-31
Advertising.	lcsh	http://example.org/6672305#Topic650-27
Advertising.	lcsh	http://example.org/6810957#Topic650-33
Advertising--Social aspects.	lcsh	http://example.org/6810957#Topic650-34
Sales promotion.	lcsh	http://example.org/6810957#Topic650-35
Advertising--Brand name products.	lcsh	http://example.org/6810957#Topic650-36
Advertising.	lcsh	http://example.org/6811030#Topic650-25
Political participation--Technological innovations.	lcsh	http://example.org/6803505#Topic650-30
Social media--Political aspects.	lcsh	http://example.org/6803505#Topic650-31
Online social networks--Political aspects.	lcsh	http://example.org/6803505#Topic650-32
Arab Spring, 2010	lcsh	http://example.org/6803505#Topic650-33
Occupy movement.	lcsh	http://example.org/6803505#Topic650-34
Twitter.	lcsh	http://example.org/6803505#Topic650-35
Receptors, Drug.	lcsh	http://example.org/6786503#Topic650-30
Receptors, Drug.	mesh	http://example.org/6786503#Topic650-31
Ligand-Gated Ion Channels.	mesh	http://example.org/6786503#Topic650-32
Protein Binding.	mesh	http://example.org/6786503#Topic650-33
Radioligand Assay.	mesh	http://example.org/6786503#Topic650-34
Receptors, G-Protein-Coupled.	mesh	http://example.org/6786503#Topic650-35
Desserts--Juvenile fiction.	lcsh	http://example.org/6803081#Topic650-30
Cooking--Juvenile fiction.	lcsh	http://example.org/6803081#Topic650-31
Blackberries--Juvenile fiction.	lcsh	http://example.org/6803081#Topic650-32
Communication--Philosophy.	lcsh	http://example.org/6698077#Topic650-29
African Americans--Education.	lcsh	http://example.org/6775944#Topic650-27
Home schooling.	lcsh	http://example.org/6775944#Topic650-28
Black English.	lcsh	http://example.org/6849262#Topic650-24
African Americans--Languages.	lcsh	http://example.org/6849262#Topic650-25
English language--United States--Slang.	lcsh	http://example.org/6849262#Topic650-26
English language--Social aspects--United States.	lcsh	http://example.org/6849262#Topic650-27
African Americans--Social conditions.	lcsh	http://example.org/6849262#Topic650-28
African Americans--Education--Language arts.	lcsh	http://example.org/6849262#Topic650-29
African expressive cultures.	lcsh	http://example.org/6785936#Topic650-50
Fashion--Africa.	lcsh	http://example.org/6785936#Topic650-51
Clothing and dress--Africa.	lcsh	http://example.org/6785936#Topic650-52
Clothing and dress--African influences.	lcsh	http://example.org/6785936#Topic650-53
Industrialization--Africa.	lcsh	http://example.org/6710517#Topic650-30
Industrial policy--Africa.	lcsh	http://example.org/6710517#Topic650-31
Mythology, African--Juvenile literature.	lcsh	http://example.org/6858985#Topic650-29
Women--Africa--History.	lcsh	http://example.org/6808269#Topic650-30
Women--South Africa--History.	lcsh	http://example.org/6808269#Topic650-31
Women--Africa--Social conditions.	lcsh	http://example.org/6808269#Topic650-32
Women--South Africa--Social conditions.	lcsh	http://example.org/6808269#Topic650-33
Women and war--Africa--History.	lcsh	http://example.org/6808269#Topic650-34
Imperialism--Social aspects--Africa.	lcsh	http://example.org/6808269#Topic650-35
Slave trade--Atlantic Ocean Region--History.	lcsh	http://example.org/6665467#Topic650-30
Slave trade--Africa--History.	lcsh	http://example.org/6665467#Topic650-31
Slavery--Atlantic Ocean Region--History.	lcsh	http://example.org/6665467#Topic650-32
